"mz","intensity"
43.0203759245375,0.06
67.0539577085745,0.02
69.0695444019486,0.02
77.0386271858112,0.03
79.0547762150902,0.09
81.0698123636847,0.09
83.0489383203086,0.05
91.0543332119856,0.04
93.0699139508105,0.05
95.0850631283768,0.05
97.0649582639702,0.96
98.9822431171867,0.02
105.070212103178,0.06
107.084220908016,0.04
109.06385271769,1
117.06942661324,0.02
119.085161355703,0.06
121.063791879446,0.03
121.100946859876,0.03
123.080481671376,0.13
129.070506555308,0.02
131.084798718394,0.04
133.101350474181,0.05
135.07982348001,0.02
135.116162852325,0.02
137.095651968102,0.03
143.084362069411,0.04
145.101059641977,0.08
147.115102427879,0.05
149.095635123927,0.02
155.085158689312,0.02
157.101440635249,0.04
159.116241228276,0.06
161.131987578105,0.03
163.112738959276,0.06
169.099857168428,0.03
171.116137953341,0.05
173.13165784461,0.04
175.110374635107,0.02
175.147762800065,0.03
177.124631373827,0.03
183.118029293072,0.03
185.132173220596,0.03
187.147041774019,0.03
189.126427812318,0.02
195.117114570215,0.02
197.132442085664,0.03
199.147735239906,0.03
209.131801016531,0.02
211.14617948318,0.03
213.163488501142,0.03
237.164408888235,0.02
253.194849511659,0.05
255.174268267153,0.02
271.203299807364,0.03
295.203415382154,0.02
