"mz","intensity"
41.0411900511163,0.02
43.022010580457,0.04
55.0198650589609,0.02
55.056409959613,0.04
65.0392635166119,0.02
67.05482587127,0.1
69.0341393750411,0.04
69.070540217775,0.04
71.0493507967904,0.02
77.038884725982,0.1
79.054075204274,0.23
81.0354331148417,0.02
81.0698868671226,0.2
83.0492679503745,0.17
85.0643845161297,0.02
87.0442910108761,0.06
91.0548982158236,0.27
93.0702181425481,0.31
95.0501156712103,0.03
95.0858076965514,0.24
97.0647135755265,0.53
99.0439436788546,0.03
101.060451972022,0.06
103.054190292386,0.02
105.070129974726,0.4
107.048915645752,0.06
107.086801100901,0.35
109.065243430612,0.3
111.042663086799,0.03
111.079675903999,0.02
115.054689439374,0.04
117.071299793343,0.15
119.053352269663,0.02
119.085794236556,0.34
121.065771055821,1
123.081078389283,0.51
128.062146448836,0.05
129.07003644562,0.11
130.078324313987,0.02
131.085724158565,0.3
133.063931391452,0.06
133.101055064203,0.29
135.080913561004,0.23
135.118576023886,0.08
137.098396243829,0.05
141.069849523375,0.06
142.076967255053,0.07
143.085757380531,0.25
144.092645491586,0.03
145.066906069226,0.03
145.10130501324,0.36
146.069469552274,0.02
147.080554800904,0.08
147.116847523912,0.2
148.089262656973,0.02
149.09607540978,0.1
149.133827917049,0.04
153.068365891541,0.02
153.0915011227,0.03
154.079754187398,0.03
155.084113202195,0.13
156.092576670856,0.11
157.06657072343,0.02
157.10193988255,0.28
159.079847623304,0.07
159.117258260872,0.24
161.096628432456,0.15
161.132446377934,0.07
163.112266642541,0.27
165.070963110993,0.02
167.085492224903,0.04
168.093154452307,0.03
169.10236923181,0.18
170.109666711887,0.02
171.080492613655,0.04
171.115755557278,0.26
173.095877137731,0.09
173.134544651871,0.1
175.111641654771,0.17
177.125892755612,0.05
179.084845250404,0.03
179.107547476585,0.02
180.095449374119,0.02
181.102098845371,0.08
182.109542670321,0.04
183.116548023019,0.14
185.09722331142,0.04
185.133420271406,0.13
187.112147353535,0.08
187.148980511593,0.05
189.126625972556,0.1
192.093982232569,0.02
193.102526947937,0.04
193.124091264217,0.02
194.109778197413,0.03
195.117542511014,0.1
196.123995792197,0.03
197.097156343418,0.03
197.108177467903,0.02
197.132807266881,0.12
199.112093597081,0.04
199.150201883195,0.05
201.128149788727,0.08
201.163072724147,0.02
203.107346682164,0.02
203.142587952231,0.02
205.100397145025,0.02
205.122763130892,0.02
206.109007052021,0.02
207.117832762859,0.05
208.122991523339,0.02
208.128237516704,0.02
209.096342113813,0.02
209.134551131168,0.1
210.137811345806,0.02
210.14591806596,0.02
211.114057707341,0.04
211.151264772375,0.08
213.127915622129,0.05
213.161054207601,0.03
213.168746254057,0.03
215.142898751071,0.04
219.115057629865,0.03
220.123386442124,0.03
220.131131542739,0.02
221.134493930341,0.04
223.1154382493,0.03
223.14879488243,0.08
225.125626267881,0.03
225.164052434719,0.05
227.142886103936,0.05
227.149593012634,0.04
227.17763775164,0.02
228.15230200355,0.02
229.160907417651,0.06
233.126647441344,0.02
233.13420927048,0.03
234.144478444334,0.02
235.145224887776,0.05
235.155690152817,0.05
237.126588546302,0.03
237.165521759913,0.04
239.142265439233,0.05
239.175006681459,0.02
239.183664283542,0.02
241.16189275515,0.05
243.175263363667,0.03
243.180681937148,0.04
245.139593922568,0.02
245.148428974316,0.02
246.141057109754,0.02
247.151040776321,0.02
249.162249297026,0.03
249.169328482438,0.03
251.141325098123,0.02
251.146176734391,0.02
251.183320183167,0.05
253.159784049351,0.07
253.193453861736,0.02
255.172537257564,0.03
260.156798275855,0.02
260.164391980214,0.02
263.176013183686,0.02
263.186115348169,0.02
265.161023846406,0.03
265.165924812877,0.03
265.19349183403,0.03
265.198632718637,0.03
267.17305334803,0.04
269.189871324536,0.06
271.169779968306,0.03
271.203010372154,0.02
271.211884401943,0.02
275.178007694103,0.03
281.189548420615,0.03
281.195302616917,0.03
283.170652305321,0.02
283.209755149587,0.02
293.192144531571,0.07
299.161672915617,0.02
299.17011527985,0.02
311.202907234474,0.07
314.187699594611,0.02
329.212228192485,0.09
329.217928130229,0.08
347.222408236337,0.02
347.23119910114,0.02
