"mz","intensity"
43.0316289583058,0.02
53.0404133581393,0.02
55.0299144583584,0.02
56.0498253919614,0.02
60.0571689929853,0.04
68.0371634878267,0.02
68.050047690958,0.07
69.009705390179,0.03
69.0450019591293,0.02
70.0663207843737,0.02
78.0338172864839,0.04
79.0290105149928,0.02
80.0478980531819,0.05
80.0499924562751,0.06
81.0445989359457,0.03
82.0327718966762,0.02
82.0392646677147,0.02
83.0605915271802,0.02
84.0445424549172,0.02
86.0348806385821,0.05
93.0318462845585,0.05
93.0441229554305,0.03
94.0397818257809,0.04
95.0478989959531,0.11
95.0599708293595,0.07
96.0533386036076,0.03
96.0553874580197,0.05
97.0499529223977,0.02
98.0347746551154,0.03
98.0585850885968,0.05
105.044448939915,0.2
106.038864921693,0.02
106.051993096167,0.02
107.022964185513,0.05
107.059522141671,0.06
108.040269943191,0.03
108.044952926646,0.03
108.055959141824,0.05
109.039087982739,0.03
110.034267627848,0.03
119.034460636373,0.03
120.041993049401,0.26
121.050192727135,0.05
122.034478287299,0.03
122.07054663504,0.14
123.041694088962,0.04
123.054270323768,0.04
124.049949118356,0.19
125.044907524513,0.04
126.053413775526,0.07
130.03998869148,0.02
132.055772997027,0.04
133.038608008656,0.18
135.029564180197,0.04
135.065666034764,0.04
136.050114160883,0.03
136.059159455894,0.03
137.045077613747,0.03
139.060265151475,0.02
147.028298507178,0.03
147.065843038585,0.15
148.037439046594,0.04
149.044932960976,0.17
149.082579851885,0.04
150.064540601006,0.2
151.050303309531,0.02
152.054833819333,0.09
161.039114458077,0.02
161.044952103376,0.02
163.059739116659,0.06
164.055618947652,0.21
164.552607208668,0.02
165.064854309323,1
166.072500835951,0.49
168.088282490197,0.02
174.076369180438,0.04
175.060724863102,0.3
177.065238652763,0.02
178.072428850542,0.04
191.079989252858,0.04
192.08752053723,0.19
194.066156213253,0.02
195.074821528704,0.06
