"mz","intensity"
39.0273895687318,0.07
41.0409566575173,0.14
43.0215671632901,0.08
43.0568749837514,0.28
55.0547177565882,0.41
57.0368735513065,0.08
57.0718652511824,0.68
67.0546211835266,0.37
69.0362845859722,0.07
69.0702673897804,1
71.0514716694114,0.09
71.0861875243971,0.58
73.0657492764491,0.07
77.0395691028657,0.09
79.0547199588861,0.39
81.0703785684671,0.66
83.0498298622383,0.16
83.0847421763732,0.83
85.0648357060364,0.08
85.1014884388818,0.38
91.0542544602745,0.1
93.0694999737476,0.61
95.0861611837616,0.67
97.0648617760788,0.34
97.1008579978714,0.62
99.0806103190025,0.07
101.060610281142,0.07
107.085460366515,0.44
109.100524355115,0.34
111.080918178596,0.22
111.116679702917,0.19
115.075555594713,0.06
121.099534247731,0.51
123.115910159021,0.14
125.095112199364,0.15
135.114463122682,0.39
137.131539410038,0.07
139.111102821428,0.16
149.130777642158,0.24
153.128020376631,0.12
163.146044755892,0.16
167.138777418915,0.06
177.16278116293,0.1
181.158288140219,0.05
