"mz","intensity"
39.0261964935232,0.04
41.0424062070193,0.06
43.0565454212362,0.04
55.0554603350307,0.11
57.0717748714178,0.13
65.041514084942,0.03
67.0546549552985,0.16
68.8600087149552,0.02
69.0702630254335,1
71.0872122650689,0.06
77.0384047757094,0.08
79.0535998764709,0.2
81.069381622856,0.42
83.0846979248817,0.35
85.098910434207,0.03
91.0529651673862,0.28
93.0696213258635,0.39
95.0851229792334,0.41
97.0630089403613,0.02
97.0999054891986,0.1
103.054479989166,0.02
105.070599724727,0.48
107.085752147356,0.69
109.099620687387,0.28
111.078379462039,0.02
111.117200118899,0.04
115.050985385759,0.03
117.068531688495,0.17
118.074983062673,0.05
119.084199506002,0.44
121.100069383913,0.35
123.114092423796,0.13
125.129686442736,0.05
128.060357857652,0.02
129.06814465776,0.05
130.07728645489,0.03
131.085687292599,0.29
133.100973573435,0.57
135.116842089217,0.31
137.095073749224,0.03
137.131327521021,0.05
142.077361422791,0.04
143.08544407109,0.11
144.093040916607,0.05
145.100503906399,0.36
147.116242025317,0.39
149.131510393994,0.19
151.110539649465,0.04
155.083232867151,0.04
157.101141240816,0.14
158.108085345589,0.03
159.116272438377,0.56
161.131646121691,0.27
163.111024070694,0.02
163.148929689075,0.13
169.099654085432,0.04
171.116193363771,0.14
173.129943885338,0.2
175.147627323631,0.13
177.126489060563,0.04
177.16243402004,0.05
183.11483441085,0.05
185.130677774541,0.19
186.137536237763,0.02
187.148459856734,0.15
189.163627432746,0.11
189.168561606881,0.11
191.177011014584,0.02
197.131066705013,0.06
199.146404586483,0.21
201.162149797632,0.17
203.175945067435,0.04
211.144882740168,0.06
213.162621144505,0.12
213.166886634285,0.11
215.177470692085,0.09
217.159095550829,0.03
217.189418488823,0.02
217.197870768513,0.04
225.163421155727,0.07
227.172649203526,0.06
227.180213640772,0.08
229.194881103899,0.05
231.207921583913,0.03
239.174095286746,0.06
239.181000842988,0.08
241.194055137817,0.05
243.20504336919,0.04
243.216611912971,0.04
245.224643102532,0.02
253.19233703682,0.09
255.207626813411,0.04
255.212435659233,0.05
257.185799531871,0.04
257.193710083999,0.04
257.221788718377,0.02
267.207033183098,0.06
269.226416179924,0.03
271.203181077487,0.03
271.236120709596,0.04
271.247734162379,0.04
281.216620142825,0.03
281.230115927972,0.05
283.237653873606,0.03
285.253539424355,0.03
285.259661917355,0.03
295.242688435573,0.11
297.256404999805,0.03
309.253958857013,0.06
309.261757077691,0.06
313.247228791719,0.03
313.256218228778,0.03
379.325711748859,0.11
379.336611146632,0.14
397.342180596223,0.04
