"mz","intensity"
39.0267460816012,0.02
41.0417919573576,0.05
43.0207087592769,0.02
53.0406121335626,0.02
55.0199677658007,0.2
55.0565451643121,0.11
65.0401876883906,0.03
67.055771388922,0.3
69.0713259949457,0.11
71.049456628808,0.04
77.0386121786345,0.09
79.0547815136378,0.36
81.0704692907342,1
83.0486570558091,0.04
83.0858411204636,0.04
85.066131625252,0.05
91.0553568721367,0.32
93.069733205848,0.14
95.0490380921896,0.02
95.0861480104887,0.22
97.0646532045828,0.04
103.053997193062,0.02
105.070097775959,0.31
107.085509041626,0.04
109.065027513211,0.03
117.07094868063,0.02
119.085242239616,0.22
121.101086715872,0.08
123.116546650584,0.07
129.067843814827,0.03
147.116997398376,0.05
