"mz","intensity"
41.0429585078557,0.03
43.020754270365,0.02
44.0164845296187,0.02
53.0395807228991,0.03
54.0360541136876,0.11
55.0198772885785,0.1
56.0511134209711,0.04
61.0302335868791,0.03
65.0391385983116,0.14
67.0432098568461,0.03
67.055808163329,0.02
68.050715826498,0.22
69.0350317055274,0.04
69.9938059469652,0.03
75.0227058246886,0.02
77.039573516836,0.05
78.0345513182491,0.04
80.0500073974468,0.25
81.0338893830665,0.02
81.7782783067377,0.02
82.0288235398689,1
84.0454179449915,0.25
87.0179785801394,0.02
90.0333373203854,0.02
92.0493614509641,0.37
93.0331574855461,0.08
94.0277803759981,0.04
96.0089291394219,0.02
96.0440802654692,0.38
97.0277071669182,0.02
103.01729629429,0.03
104.048885772975,0.02
105.033380881511,0.04
106.028233000915,0.02
107.059495103747,0.03
108.044025587719,0.21
109.028693529879,0.02
109.037978584927,0.02
110.022945890235,0.08
110.059486070653,0.08
111.043721342338,0.02
112.039692936833,0.13
118.026760450986,0.02
120.043854082096,0.33
121.027268966034,0.05
124.039230685094,0.05
124.648815853767,0.02
125.034161964087,0.51
126.040986121836,0.03
127.048984847133,0.04
135.054400341748,0.03
136.038173575775,0.04
137.03409452958,0.03
138.054880155097,0.04
139.014736194634,0.02
139.049275578721,0.1
145.039579484346,0.02
146.023212379492,0.04
147.054595787142,0.02
148.038224670369,0.19
151.048539804845,0.13
153.064571050484,0.02
155.044615013791,0.33
163.049883142166,0.35
166.04990943542,0.02
167.045851592682,0.13
179.044834074254,0.03
191.043089996044,0.06
