"mz","intensity"
34.9981628751561,0.02
42.0372415340133,0.08
43.0205249813256,0.03
43.0455393206641,0.02
44.0519376035962,0.08
44.9817171891421,0.22
46.9970684579863,0.12
55.0191639674682,0.09
57.034710867527,0.02
57.9879156518215,0.04
58.9965012419447,0.55
60.8264360667158,0.02
60.9751172722022,0.04
61.0114694495012,1
62.9906895015264,0.07
70.0285541745531,0.05
70.9960864314334,0.04
71.0129335677887,0.04
73.0106775988232,0.17
73.0286777555309,0.04
73.7805063029951,0.02
74.0059847606472,0.6
74.9897186971378,0.05
75.0141012000305,0.02
77.005728794148,0.02
84.9722385317593,0.02
86.7236254151222,0.02
86.9891459157333,0.38
88.021008486544,0.54
89.0056787561058,0.62
90.9841642540448,0.06
98.9897415117744,0.04
102.98415965878,0.33
104.999510069715,0.06
116.015045505863,0.05
116.99869782301,0.09
120.009806099628,0.02
120.952646477773,0.05
134.026276687128,0.02
