"mz","intensity"
39.0262600325532,0.03
41.0422295095856,0.08
42.035984451009,0.08
43.0200946477682,0.06
43.057222845815,0.08
44.0509809504555,0.02
46.0317713968842,0.02
53.0425243032485,0.02
55.0562082600455,0.28
56.0508792323612,0.07
57.0350608474816,0.02
57.0714180371238,0.11
59.8637710185684,0.02
60.0460856201114,1
65.0388092810133,0.03
67.0546920280987,0.4
69.0711667195339,0.29
70.0655625436504,0.11
71.0501443313853,0.04
71.0857117851858,0.07
77.0388635815049,0.02
79.0552683772092,0.1
81.0695573112708,0.39
83.0860154598194,0.2
84.0802509972572,0.03
85.0642829585823,0.02
85.1014481706293,0.04
93.0689892283841,0.05
95.0856326823059,0.43
97.1003439086703,0.1
109.100622687881,0.12
111.116527077103,0.02
123.115573016508,0.02
240.265084610271,0.03
254.282875683168,0.41
266.279084497652,0.06
266.286000292638,0.06
284.290952490599,0.08
284.299041743537,0.07
