"mz","intensity"
81.0692407051006,0.06
95.0849489970955,0.07
109.100246196951,0.07
121.101591256026,0.05
123.11403273163,0.07
135.115152294059,0.06
137.131444612205,0.06
147.117834877258,0.07
149.12988259581,0.09
161.130905097653,0.05
163.145465965146,0.06
175.146742267168,0.06
177.162239357796,0.08
181.081984477881,0.05
189.159694219629,0.04
191.177229428589,0.06
191.186885132842,0.06
197.079629824657,1
203.178021633504,0.08
217.191555557374,0.06
217.201743219731,0.06
231.103847794595,0.06
237.110486143666,0.06
237.11940923517,0.08
245.22720867482,0.05
259.247486768483,0.05
263.125392920132,0.06
667.601185689062,0.04
667.633878718371,0.06
831.66888357512,0.05
845.657813519387,0.07
845.672884799833,0.1
845.684760144288,0.09
863.676482615685,0.45
863.686164842281,0.49
