"mz","intensity"
39.0277250832656,0.07
41.0411924431181,0.21
43.0206039630451,0.07
43.0571092909719,0.28
45.036180402066,0.06
53.039050629352,0.03
55.021577160183,0.06
55.056067649626,0.77
57.0361490508066,0.07
57.0713104579275,0.49
59.0499254387068,0.04
65.0426683380223,0.03
67.0552066593435,0.38
69.0369625595279,0.07
69.0708369371853,1
71.0497622523442,0.06
71.0865784543318,0.3
73.0650387169063,0.06
77.0377683170356,0.11
79.0542149059707,0.39
81.0699586311716,0.59
83.0492713404917,0.12
83.085284787516,0.64
85.0655392547555,0.05
85.103031305558,0.15
91.0547530999463,0.15
93.0702794777237,0.63
95.0866890531895,0.47
97.0641401210137,0.29
97.1017516471598,0.35
99.0816022803783,0.03
101.060486231888,0.04
105.069387866098,0.06
107.084969088186,0.41
109.099938305242,0.18
111.080072213856,0.14
111.115757576063,0.07
115.073478529264,0.03
121.101929424457,0.28
123.116006468166,0.05
125.096196775364,0.09
133.101297382098,0.03
135.115532196055,0.16
139.110438735982,0.07
149.131937766971,0.11
153.125649649638,0.03
163.147293568314,0.05
