"mz","intensity"
39.0269644378505,0.21
41.0416962242,0.55
43.02331766047,0.12
43.0572906250044,0.84
45.035107181928,0.09
55.0563505709861,0.65
57.0366726623454,0.11
57.0715744579498,1
59.0503182450295,0.09
67.0547661529567,0.22
69.0696970943733,0.41
71.049649042308,0.11
71.0854153671288,0.2
73.0667863377883,0.09
75.0436675643741,0.14
79.0544213412633,0.15
81.0706307510441,0.21
83.048530954016,0.09
83.0853593430795,0.18
89.0594411537535,0.24
91.0537582144925,0.09
93.0695430498746,0.16
95.0835342134369,0.19
97.0663388191429,0.09
97.0990290049928,0.09
103.074413900884,0.12
107.084126259567,0.09
