"mz","intensity"
39.0269160456425,0.04
41.0430317157712,0.08
43.0567891489028,0.09
55.0560854536998,0.17
57.071874583377,0.23
58.075443138806,0.04
65.0393676022491,0.04
67.0551332194214,0.3
68.0581672441779,0.05
69.0697668540616,0.34
70.0732794087434,0.06
71.0855144642442,0.26
72.0879340700705,0.04
77.0401172212102,0.13
79.0540730966176,0.43
80.0603176084651,0.07
81.0340002039517,0.05
81.0707531401795,0.78
82.0731870282774,0.1
83.0503397270072,0.06
83.0861642891258,0.32
84.0911149287674,0.07
85.0277255557093,0.06
85.1007028930236,0.08
91.0543765189782,0.5
92.0586528062687,0.13
93.0700869178522,0.54
94.0728824061011,0.09
95.0510190717587,0.1
95.0851713667298,1
96.0895162730407,0.13
97.0626379484783,0.06
97.1016475256899,0.17
98.1042144762433,0.04
103.053134579011,0.05
105.070657909514,0.72
106.072555234134,0.08
107.050491570078,0.08
107.084831533629,0.65
108.087054079796,0.09
109.064385787192,0.19
109.099885089408,0.45
110.105242319719,0.08
111.078647402776,0.05
111.114491603396,0.08
115.053434307367,0.07
116.057121212839,0.05
117.068622048275,0.28
118.072748339221,0.06
119.050252066562,0.04
119.084124471616,0.53
120.088306993279,0.19
121.064491565435,0.15
121.10031722618,0.49
122.103679343617,0.1
123.079502740041,0.18
123.115860442528,0.19
124.118679359232,0.05
127.075896018524,0.04
128.062137686265,0.1
129.069554281044,0.18
130.075034553431,0.1
131.085473446323,0.59
132.087467248016,0.1
133.063678482365,0.16
133.099498357251,0.72
134.103527292648,0.1
135.07930167251,0.1
135.116285422139,0.73
136.119099285008,0.16
137.059951146012,0.04
137.094460418543,0.06
137.127322785204,0.08
137.133276384086,0.08
139.073702054344,0.05
141.069103849687,0.11
141.090431606727,0.05
142.075539287064,0.08
143.085587417553,0.3
144.087615106365,0.15
145.06288436674,0.05
145.06822764538,0.06
145.099072362755,0.59
146.104805684164,0.14
147.080152418142,0.12
147.115774694676,0.43
148.120445624124,0.06
149.095080984189,0.07
149.099692159503,0.08
149.133300720424,0.27
