"mz","intensity"
43.0208519596133,0.03
67.0554062997946,0.02
77.0387235761839,0.02
79.0550380150392,0.08
81.0706207041405,0.08
83.049913252015,0.02
91.0548770912407,0.03
93.0701298124553,0.03
95.0855290642992,0.04
97.0654260913663,0.93
105.070088268086,0.03
107.085386164696,0.02
109.065129812176,1
117.068985804094,0.02
119.085949099952,0.03
121.065305581932,0.02
121.100367268142,0.02
123.079785621448,0.07
131.085151408595,0.02
133.100440879091,0.02
135.116184922095,0.02
143.084294283838,0.02
145.100829341634,0.03
147.116135880177,0.02
159.115692044635,0.02
173.133353542355,0.02
177.127536815185,0.02
