"mz","intensity"
43.0202027104715,0.11
53.0289647674115,0.02
53.0401877335021,0.03
67.0299467382562,0.08
68.0249209931234,0.07
68.0375713209372,0.02
68.0493800556854,0.04
69.0077691730087,0.02
69.0443654869481,0.02
78.0213299206674,0.04
78.033840265434,0.08
79.0286701996113,0.04
80.0370426072995,0.1
80.049213165384,0.23
81.0322957439285,0.02
81.0452175294444,0.09
81.0566992501141,0.03
82.0526762203945,0.04
83.0601907783532,0.02
86.0347934465327,0.02
92.0240252673546,0.09
93.0309609947907,0.06
93.0443035239665,0.05
94.0402699250095,0.15
95.0236746145259,0.02
95.0484252225,0.06
95.0606879636303,0.07
96.031481557035,0.05
96.0536152421665,0.03
96.056171257387,0.03
97.0389851024363,0.02
103.028802739542,0.02
105.031446637993,0.12
105.043109625281,0.21
106.039756844289,0.2
107.024097572456,0.03
107.046111958288,0.28
108.055219629098,0.32
109.063268260978,0.1
110.070553192955,0.02
117.04443715847,0.03
118.038134608258,0.02
118.052152740188,0.03
119.035300296487,0.11
120.054592373056,0.11
121.050590417554,0.06
122.033515153517,0.26
122.070759017079,0.16
123.041976983497,0.13
123.060044328493,0.03
124.050119788112,0.44
130.039088679674,0.27
132.042707565066,0.28
133.049815189995,0.47
134.03598025088,0.03
134.058816134115,0.26
135.028231692626,0.03
135.041790038296,0.07
135.065276179756,0.11
136.035789872679,0.06
136.050366733494,0.06
145.049686079826,0.03
146.057144031582,0.04
147.028794931167,0.04
147.065845633347,0.45
148.036243843272,0.2
149.045244313671,0.23
149.081646000974,0.07
150.05347450931,0.07
151.061813751978,0.03
152.052986449754,0.02
152.058530003755,0.02
157.050478891812,0.1
159.065350743002,0.09
160.03823575677,0.14
161.044795478361,0.19
163.048520517938,0.04
164.055316580011,0.15
165.063118962929,0.26
166.071830910833,0.03
173.045932885964,0.02
174.077040166721,0.02
175.024960102964,0.02
175.061015859446,0.2
176.032453285023,0.02
176.055942697784,0.07
177.064273086774,1
178.071659852928,0.63
185.045093315731,0.18
190.071408332979,0.16
191.080024124667,0.18
192.051860412772,0.09
192.087369451737,0.16
193.058590341043,0.49
194.066817377701,0.18
202.072859212536,0.07
203.05366318979,0.03
220.082988613568,0.06
