"mz","intensity"
43.0198975924331,0.08
46.0298047006047,0.02
53.00287007617,0.04
65.0394778227314,0.11
71.0136081077611,0.04
74.0238794244793,0.18
77.0384738092625,0.04
79.0537143204111,0.05
80.0501391804558,0.16
80.9938083985364,0.02
82.0644285085025,0.02
89.0383080059263,0.1
91.0529201414903,0.02
92.0490742404902,0.28
93.0340975007148,0.12
99.0078218566952,0.15
106.063373761461,0.1
107.04766581538,0.07
108.042455778363,0.2
109.052206351571,0.03
110.059096958346,0.95
116.04925678369,0.2
117.03150391114,0.09
117.055181247122,0.02
120.04335294697,0.17
133.051556069387,0.03
134.059165435145,0.37
135.619992964111,0.02
136.037739162452,0.51
138.054221000378,0.03
144.043186587291,0.1
145.026949039142,0.08
148.039032142531,0.14
149.022383914652,0.04
152.068628060028,0.05
161.549138709923,0.02
162.05424553346,1
172.037318359404,0.02
190.050269730696,0.11
