"mz","intensity"
43.058,0.02
67.023,0.02
69.002,0.05
79.06,0.03
84.965,0.04
89.044,0.02
90.052,0.05
91.061,0.02
95.021,0.02
96.027,0.02
103.062,0.03
105.077,0.04
107.057,0.04
111.016,0.04
118.049,0.17
119.055,0.05
121.036,0.04
121.073,0.03
123.052,0.26
124.023,0.19
124.054,0.05
131.057,0.03
132.067,0.02
133.073,0.11
139.047,0.02
141.08,0.02
145.074,0.04
149.033,0.26
150.036,0.03
152.02,0.69
153.026,0.29
154.032,0.03
158.046,0.16
158.08,0.03
159.052,0.03
159.092,0.02
163.05,0.03
167.044,0.04
168.069,0.04
169.075,0.03
173.072,0.02
179.045,0.09
185.07,0.04
186.08,0.04
187.088,0.02
196.068,0.03
197.072,0.12
198.077,0.04
201.067,0.03
201.105,0.02
209.098,0.02
211.09,0.02
213.068,0.32
214.074,0.12
215.08,0.03
216.055,0.03
225.069,0.06
229.101,0.37
230.104,0.07
241.065,0.14
242.072,0.62
243.076,0.11
252.058,0.08
253.066,0.37
254.069,0.09
255.078,0.02
257.093,0.02
269.062,0.41
270.069,0.64
271.073,0.11
285.094,1
286.097,0.19
287.102,0.04
