"mz","intensity"
30.0337491848586,0.11
41.0383262261449,0.03
43.0176830926545,0.17
44.0126827323888,0.06
55.0166560672009,0.05
57.0690819871819,0.09
59.0480706324152,0.04
60.043151431849,0.04
61.0102925129267,0.72
67.0527724112433,0.09
69.0681085103334,0.02
70.0275428426167,0.04
72.042800181545,1
73.02632272924,0.03
78.0353596108607,0.59
85.0636254484143,0.1
86.0578884989467,0.02
88.0201232272885,0.09
95.0467346104483,0.07
96.0782116476853,0.02
98.0217353455135,0.05
99.0524593000039,0.02
102.035151351175,0.97
103.018486350135,0.05
113.057250259599,0.09
114.035032137049,0.03
120.044646685423,0.04
124.073319401768,0.05
131.061830861756,0.05
132.045171142644,0.28
142.083838527249,0.08
149.070708773679,0.07
