"mz","intensity"
39.0259306783038,0.06
41.0421081230197,0.15
43.0204014858938,0.05
43.0573018408498,0.02
53.041291852187,0.02
55.0196819541794,0.02
55.0552633112002,0.19
57.0707477184224,0.03
65.0379239767654,0.03
67.0197887139512,0.02
67.0544803731305,0.12
68.998586011314,0.02
69.0348487036504,0.03
69.0712507904669,0.83
71.0508079959311,0.02
73.0655831531032,0.02
77.0383542531157,0.11
78.0459217914146,0.02
79.054661893243,0.16
80.061397312697,0.02
81.0352398317709,0.02
81.070442282203,0.37
83.012703160205,0.03
83.0486612069142,0.06
83.0859813862727,0.09
85.0649689621584,0.02
91.0542616435646,0.28
92.0615578235452,0.02
93.0359529050769,0.02
93.0689037881843,0.19
94.0412122371103,0.02
95.0493530016143,0.03
95.0854213982774,0.16
97.099881747878,0.03
99.0445902388807,0.06
99.0810181938672,0.02
103.054597748925,0.06
104.061597806155,0.02
105.033142915449,0.04
105.069406729494,0.16
107.049292180665,0.06
107.084539031224,0.15
108.056661725189,0.04
109.064261746091,0.11
109.101159951165,0.09
111.042948166981,0.09
111.116862085109,0.04
113.058917772423,0.02
115.038400875033,0.03
115.053544999955,0.13
116.063300502353,0.04
117.068745155798,0.15
118.039969433287,0.02
118.07681868349,0.02
119.04922400992,0.1
119.084266300909,0.09
120.056297058377,0.06
121.064658185008,0.21
121.1001963108,0.06
122.072337189234,0.02
123.045400118383,0.05
123.080229242509,0.13
123.116227836543,0.21
124.051518304459,0.03
125.057601088811,0.02
127.038237992727,0.02
127.053735064447,0.05
128.061073045812,0.19
129.069865084487,0.15
130.076696762818,0.04
131.047308188711,0.09
131.085934042922,0.14
132.056839223942,0.05
133.064003134424,0.09
133.099800507434,0.05
134.036356749762,0.02
134.072481600412,0.05
135.045878204464,0.03
135.081088539982,0.15
135.115824780192,0.04
136.052010417761,0.11
137.059034559118,0.18
138.066806197955,0.04
139.038158563302,0.04
139.074755965914,0.07
140.048074992744,0.02
141.018024541117,0.02
141.069736968031,0.09
142.077042403405,0.07
143.032025704904,0.02
143.050450650666,0.03
143.084418202002,0.22
144.056509735847,0.06
144.090881353238,0.02
145.065310168424,0.21
145.100147105897,0.05
146.071158541346,0.1
147.043102890102,0.07
147.079068262513,0.13
148.050550453661,0.05
148.088436078554,0.02
149.059957690074,0.07
149.096194618298,0.08
150.031218020666,0.02
150.065826250859,0.04
151.040300646603,0.02
151.074779992896,0.35
152.045727554236,0.02
152.058150444311,0.03
152.082783421154,0.02
153.056093055138,0.06
153.070222324133,0.07
153.089528132447,0.06
154.061327262299,0.43
155.045428769719,0.02
155.06819475406,0.04
155.083971279376,0.05
156.041081273717,0.02
156.056937335867,0.02
156.092273260897,0.03
157.06487514552,0.12
157.100171240144,0.08
158.072296928766,0.1
159.042398715247,0.05
159.079653011063,0.22
160.05250666162,0.14
160.087588020574,0.07
161.057332320408,0.13
161.09487488651,0.12
162.066568759224,0.09
163.038793425378,0.03
163.073987326428,0.15
164.044727733535,0.08
165.05430104495,0.08
165.090562892606,0.07
166.062608343927,0.08
167.033680140514,0.03
167.07043718095,0.14
168.077500993088,0.03
168.091273490603,0.02
169.063856236298,0.06
169.08589660677,0.28
170.072401960421,0.06
171.043172797496,0.02
171.07995070499,0.2
172.08888538669,0.09
173.058404520306,0.14
173.09546664226,0.13
