"mz","intensity"
41.0408694317164,0.02
43.0202942190643,0.03
55.0553008938189,0.07
65.0389554302485,0.03
67.0544621875928,0.23
69.070044595077,0.07
71.0489924239296,0.03
77.0393879710377,0.17
79.0545377608668,0.48
81.0703229436938,0.45
83.0858158381683,0.1
85.0647195051306,0.02
91.0540595704001,0.76
92.7823508051569,0.02
93.069422540751,0.64
95.0469057612372,0.02
95.08496202627,0.3
97.0996487678518,0.02
103.052895426871,0.03
104.746030430006,0.02
105.068962557973,0.9
107.085484855026,0.6
109.100643714166,0.17
111.078252872865,0.02
115.053025838311,0.04
116.061549575256,0.02
117.06973296679,0.23
119.085242949062,0.59
121.101107750805,0.3
123.114412648403,0.04
128.061562343512,0.05
129.069318015537,0.12
130.076201641663,0.05
131.085270295836,0.44
132.689239637059,0.02
133.100675291401,0.79
135.116529636577,0.55
141.06825938284,0.02
142.077814730861,0.04
143.085164862897,0.29
144.092602343026,0.05
145.100234439808,0.7
146.109355829846,0.02
147.115721224597,1
149.133097966349,0.07
155.084607752554,0.02
155.088134136418,0.02
156.091299386634,0.02
157.100672534189,0.26
158.10864807065,0.02
158.622509260043,0.02
159.115993111984,0.73
161.133044552513,0.43
169.099341694763,0.02
170.107878496509,0.02
171.115781420641,0.15
172.126737723261,0.02
173.133100189006,0.38
175.147157136576,0.05
183.116141595361,0.02
184.123637166247,0.03
185.131719169166,0.23
186.139019942443,0.03
187.147000917593,0.11
189.165028039475,0.02
197.130378487397,0.03
198.139748532972,0.02
199.147695621421,0.63
200.154619592957,0.03
201.160783221055,0.02
213.163982216708,0.15
214.170407083261,0.02
215.179052138767,0.21
225.162956294547,0.02
225.169436536637,0.02
226.174833650362,0.02
227.178235375291,0.04
240.18279365188,0.02
255.211493272088,0.26
