"mz","intensity"
42.0364549683524,0.33
53.0143781460788,0.03
54.035078925999,0.02
55.0308404679871,0.29
56.0146595628606,0.05
60.9884057211163,0.03
67.0300747137256,0.4
68.0129944525262,0.02
69.0077657003416,0.03
69.045289429589,0.58
70.0286398479371,0.04
77.0387075940485,0.02
79.0286208483759,0.03
81.0083757259055,0.02
83.0254648341152,0.03
95.0250222400307,0.09
96.0550851201553,0.24
97.0390398181485,0.06
107.035878137616,0.02
109.02696370735,0.02
120.953034596774,0.03
122.035081912101,0.03
124.050390004637,1
135.029336975888,0.02
149.044022869831,0.03
150.029120206328,0.15
167.055017316986,0.03
