"mz","intensity"
39.0253348138394,0.02
43.0198646324782,0.04
51.0263728453715,0.02
65.0389941031931,0.04
66.0347017884749,0.02
67.0423659722146,0.02
77.0386154205067,0.21
89.0389995942574,0.13
90.047072209552,0.11
91.0538383603262,0.52
101.038067628497,0.03
102.045876312594,0.03
103.053642775208,0.08
104.047792343338,0.02
105.070447236667,0.03
115.05382673524,1
116.048835464459,0.09
116.062156195501,0.12
117.058185238733,0.48
117.069212068669,0.43
118.064893979955,0.04
126.045953323416,0.03
127.05329206686,0.39
128.048977114413,0.13
129.05678559866,0.04
130.064403923643,0.02
142.065215948137,0.12
143.072632354918,0.83
144.080132243963,0.55
155.060128607747,0.03
