"mz","intensity"
43.020621037315,0.03
44.0525708784927,0.23
44.9996678979276,0.04
45.0365454984013,0.08
54.0359915327523,0.02
55.0197821488477,0.46
56.0521084635423,0.58
67.0556835580997,0.04
70.0667797257334,0.04
72.0444268532253,0.03
72.8066771718631,0.02
73.0294438527312,0.82
74.0237216337104,0.16
74.0603143733528,1
80.0499884928828,0.04
82.0285594765846,0.02
82.0655706221594,0.05
84.0441637085714,0.13
85.029234785852,0.04
92.0470218644642,0.02
96.0434442315503,0.09
98.0599286486156,0.26
100.038192087337,0.04
100.933218886413,0.03
101.023867998724,0.76
102.054475461931,0.17
108.043540065938,0.02
110.059434776444,0.22
120.044416790416,0.02
120.065266911206,0.08
126.055371682228,0.37
138.054658693741,0.26
156.06520573601,0.02
184.058927690138,0.02
