"mz","intensity"
28.0178546389126,0.08
29.0128675236494,0.07
30.0337128057894,0.19
31.0417047359791,0.05
41.0384513553993,0.03
42.0330700946401,0.08
44.0490472621656,0.15
44.9917611644751,0.03
46.0645632604022,0.74
51.0214373873328,0.07
58.0271944855626,0.04
59.0352065194459,0.05
60.9850385043092,0.16
64.9247780295586,0.04
72.0426737825123,0.04
74.0576586315098,1
77.0369393335407,0.89
78.0402255254359,0.04
79.0523799600413,0.63
80.0550632271734,0.04
89.0367747823796,0.05
104.046451483203,0.03
105.030427494455,0.03
106.062757807175,0.13
107.065714348886,0.05
