"mz","intensity"
77.0385290733927,0.02
79.0537794375395,0.07
81.0693930644095,0.06
83.0487887468317,0.04
91.0542614830654,0.03
93.0696525447708,0.03
95.0851786288184,0.03
97.0636938154434,0.88
105.069127062206,0.04
107.084276763719,0.03
109.064052077377,1
117.06831355275,0.02
119.085468208428,0.04
121.064074014301,0.03
123.079412978578,0.1
131.085265169217,0.04
133.100656414556,0.03
143.083782493126,0.03
145.100209147942,0.05
147.11600980242,0.03
149.09510534886,0.02
155.084623077553,0.02
157.100532679543,0.03
159.115876448895,0.05
161.131201621382,0.02
163.110561656249,0.02
169.100962193163,0.03
171.115617267194,0.02
173.131321542829,0.03
183.116047420797,0.02
185.131386082363,0.02
197.132077352291,0.02
209.131739669169,0.02
