"mz","intensity"
42.0372380884775,0.51
54.0225666934786,0.02
60.9871432443626,0.03
67.0300364752137,0.03
68.0375132350614,0.02
69.0461604788451,0.9
78.9983521528807,0.03
81.0439548383489,0.04
83.0238680255345,0.06
93.044117248443,0.03
94.0400567055963,0.08
95.023402400232,0.03
96.0560972557722,0.78
97.0387836503474,0.04
108.055343026978,0.02
109.026706825361,0.15
121.050577945532,0.02
122.034750743397,0.03
122.058044320317,0.02
123.669431560201,0.02
124.050079919885,1
152.057724522991,0.03
181.071614243064,0.03
