"mz","intensity"
42.8924699134657,0.02
43.020202004689,0.45
55.0184813852849,0.02
55.0560378950477,0.02
67.0547974798388,0.1
69.0333303521305,0.02
69.0697080328992,0.04
71.0497777209517,0.08
77.0386625232057,0.09
79.054015770491,0.2
81.0694975161758,0.21
83.0492227091357,0.14
85.065038664291,0.27
91.0545371880726,0.24
93.0696668034761,0.3
95.0496409141349,0.02
95.0851428886875,0.29
96.769281674359,0.02
97.0651350772037,0.81
99.0430976005874,0.03
103.053298644636,0.02
105.0693525221,0.42
107.049108341041,0.04
107.086044375275,0.26
109.063933676328,0.36
109.100767055027,0.08
111.079675499934,0.03
115.054532796365,0.03
117.068678899975,0.1
119.085535828528,0.29
121.064357477439,1
123.079599608101,0.51
128.060506796504,0.03
129.06931945055,0.1
130.078132433482,0.02
131.084097502842,0.29
133.065017094167,0.04
133.100898203713,0.36
135.079067692457,0.12
135.11513966078,0.11
137.096197274826,0.07
141.069214240042,0.03
142.076372104217,0.04
143.085007857104,0.2
144.092739202555,0.02
145.063114834528,0.02
145.100083452815,0.35
147.080515693084,0.03
147.115885915364,0.22
148.087294140295,0.02
149.096595991534,0.1
149.131554257593,0.05
155.084799699385,0.08
156.092563124488,0.05
157.100669440711,0.18
158.108632767851,0.02
159.079294524226,0.04
159.116040353589,0.29
161.095547791132,0.16
161.13260720386,0.08
163.110645169964,0.5
167.085058865632,0.03
168.091335875409,0.02
169.101093688901,0.13
170.109129357191,0.02
171.078463837814,0.02
171.115742074294,0.26
173.094139201576,0.05
173.132573202333,0.2
175.11124729629,0.15
175.146716947651,0.06
177.126192083901,0.09
181.101584923743,0.05
182.111032098063,0.03
183.116131416457,0.1
185.095214730549,0.02
185.131681475682,0.12
187.110107290073,0.07
187.148241383797,0.08
189.127654128342,0.11
191.140787999428,0.02
193.098686464404,0.02
195.116649445164,0.07
196.125334057616,0.03
197.094156515666,0.02
197.133563947048,0.15
199.113131813607,0.03
199.149057487904,0.08
201.125042436198,0.05
201.16335498974,0.02
203.142288300536,0.03
206.107951426285,0.02
207.116940984356,0.03
209.131160907061,0.05
211.111107313601,0.04
211.147606740739,0.12
213.12604896499,0.04
213.163151724481,0.08
215.143417088046,0.03
221.131208944151,0.04
222.139984353635,0.02
223.146901490736,0.02
223.150632773433,0.02
225.12633351528,0.03
225.161921374007,0.05
227.140982719575,0.04
227.143816540389,0.04
227.177801302817,0.02
229.158897909739,0.07
233.128746776677,0.02
235.14898930781,0.03
237.162981918564,0.08
239.143930233789,0.06
241.157395518107,0.02
243.173156474251,0.03
249.163331669865,0.02
251.179016512031,0.03
253.159531103034,0.03
253.194289328192,0.1
255.174604817776,0.09
267.1742336421,0.02
267.206285070406,0.02
269.190760523313,0.04
271.2055836273,0.09
277.195417503366,0.04
283.167037245511,0.02
295.206000256071,0.1
298.192798618868,0.02
313.216717999546,0.07
331.225349861685,0.02
