"mz","intensity"
39.0263516406473,0.04
41.0417376724189,0.11
43.0212990325415,0.04
43.0575148163569,0.25
55.0189528287956,0.02
55.0564472162937,0.41
57.0354550251947,0.03
57.0717376526676,0.83
59.0495908276484,0.02
65.0401425450048,0.02
67.0555132853796,0.31
69.0350255796031,0.03
69.071200038268,1
71.0507448987789,0.05
71.0868312543043,0.77
73.0654014278855,0.04
77.0395110571111,0.05
79.0544579989988,0.26
81.0703754840875,0.68
83.0495971336317,0.04
83.0856661834611,0.88
85.0645151905809,0.05
85.1022503003581,0.48
87.0801962812725,0.02
91.0539372329356,0.06
93.0704723067715,0.56
95.084832971564,0.68
97.0646943224552,0.08
97.1006838487115,0.6
99.0805440073563,0.04
99.1169618414065,0.03
101.060173132875,0.05
105.069933796238,0.02
107.085180673807,0.52
109.101577606439,0.35
111.0806770639,0.18
111.116394990987,0.16
113.095430409347,0.02
115.075205466405,0.04
121.100784151707,0.56
123.116344355322,0.13
125.096392321771,0.17
129.089573381193,0.02
135.11602545384,0.45
137.131887888811,0.05
139.11149389662,0.14
149.132424070175,0.3
151.147674094975,0.02
153.126005413891,0.1
163.147758644393,0.15
167.142946648841,0.06
177.162599673609,0.08
181.158341779147,0.03
191.179310173979,0.05
195.173049382366,0.02
205.19387147135,0.03
219.20872439013,0.02
