"mz","intensity"
39.0275175353272,0.07
41.0408829242669,0.08
44.9819473874314,0.12
46.9964338187857,0.08
53.0396571312893,0.13
55.0190715088935,0.09
55.0556459484303,0.19
58.9968952135911,0.16
61.0121985599528,0.11
65.0382326226786,0.13
67.0550798074091,0.66
70.9937818617699,0.1
71.0501104859295,0.13
73.0104215971289,0.19
77.038635377387,0.8
78.0463836963214,0.09
78.9659711413651,0.3
79.054995467983,0.84
80.0592757113482,0.1
81.0694682469458,1
82.0734986195037,0.11
85.0105120162046,0.39
87.0251719236382,0.16
91.0541018358688,0.66
93.0694785851291,0.75
95.085182604922,0.52
97.0098110971607,0.14
99.0246447801018,0.16
101.041296504374,0.63
103.037579342531,0.14
103.052023501177,0.1
104.981481072466,0.53
105.068246685491,0.17
106.076724087254,0.1
106.976646363341,0.08
110.016573136513,0.13
111.023889641673,0.16
113.040926871984,0.22
115.058272167606,0.1
118.998144866223,0.1
123.079911307694,0.1
127.056341400362,0.44
135.026133664736,0.1
137.040823796617,0.14
138.046705142685,0.07
161.042589106359,0.1
