"mz","intensity"
60.0560462486692,0.02
81.0453129920979,0.02
83.0593331715653,0.02
84.0431065206861,0.02
86.0347039441059,0.06
93.0315737269885,0.02
93.0439711812881,0.02
95.0466290850891,0.06
95.0602615172679,0.02
96.0420423684902,0.02
96.0545941447345,0.06
97.0496222774979,0.03
98.0586296721175,0.04
105.043061222485,0.02
107.022880630885,0.02
108.055007329069,0.04
109.038136593243,0.05
109.059561471071,0.03
109.06262366292,0.03
110.033856463364,0.03
112.060127884643,0.02
113.044724481607,0.03
119.034520901201,0.02
120.043039980128,0.13
121.051317872868,0.09
122.057749951579,0.02
122.070901666554,0.02
123.029070086184,0.02
123.042447208171,0.02
123.052541365582,0.02
124.049783387897,0.06
125.044876103338,0.02
126.05233558251,0.06
127.06079587249,0.04
133.049756150181,0.03
134.034439345388,0.02
134.058878320428,0.04
135.030911962715,0.02
135.065377239256,0.04
136.049354485659,0.02
136.062344725987,0.02
138.065554360594,0.04
139.058566930209,0.02
140.055092978872,0.03
147.051838110376,0.05
148.038713807906,0.03
149.044466234833,0.06
150.052131706495,0.02
150.065700560042,0.02
151.059530027974,0.02
152.056064585592,0.11
154.071133949773,0.03
161.043656758635,0.02
162.053009522572,0.03
163.061042745134,0.06
164.055434170743,0.12
165.063229577302,1
166.07236352727,0.22
168.08714603217,0.06
175.060537294095,0.04
178.072400068404,0.1
179.079255313359,0.41
180.086620205519,0.03
190.071315010448,0.03
191.079694488696,0.03
192.087191372016,0.06
195.076123458599,0.12
196.08256957955,0.02
207.073285549148,0.02
208.081155461623,0.08
