"mz","intensity"
71.0501906201408,0.04
73.0281759198175,0.03
73.0479843214845,0.1
75.0443706016667,0.03
81.0706846389393,0.08
85.029801128407,0.06
85.0655318229194,0.04
93.0697204222988,0.05
95.0851257992188,0.03
99.0078058050497,0.04
105.067494496755,0.04
107.04919153296,0.06
107.085102990793,0.08
109.100309522996,0.04
111.083346902529,0.03
113.022656931776,0.06
121.064379632596,0.04
131.04683039294,0.08
131.086380559356,0.03
133.06485511479,0.57
141.017083615491,0.06
141.067692508441,0.03
145.063343019019,0.08
145.101935080398,0.04
147.066177587088,0.06
147.079908104041,0.04
149.02005571394,0.05
149.059008290824,0.06
151.110411123957,0.06
157.064053633443,0.63
159.032177062475,0.03
159.080409917866,0.46
171.04264043959,0.04
171.080526688832,0.05
173.060734044754,0.05
173.094618561158,0.06
175.070845289114,0.03
183.078610535322,0.08
185.093547382573,0.05
185.101306648347,0.06
197.097418145442,0.31
198.103125461879,0.03
199.073352008967,0.03
201.055773037408,0.05
201.125931733578,0.18
203.070951567769,0.04
207.030424641591,0.04
209.095416383602,0.02
211.110789955668,0.07
213.125672156457,0.16
225.121790577031,0.03
253.158488207458,1
271.170082333874,0.49
277.155358974722,0.03
277.165831837566,0.04
283.163817953512,0.06
283.173054317045,0.07
295.164170827861,0.05
295.176607597151,0.05
307.165492759432,0.05
307.174676585029,0.05
326.981175797246,0.04
326.983848104285,0.07
335.158715012432,0.1
335.16845739932,0.1
336.171449246573,0.13
336.180808587872,0.12
337.172366143968,0.05
343.016292559575,0.06
347.154386280536,0.12
347.164967305145,0.14
365.178856530021,0.05
375.155552837199,0.08
375.163978094427,0.07
