"mz","intensity"
39.0272965493905,0.03
41.0420095341489,0.11
43.0216142229185,0.02
43.0577954871992,0.14
55.0566628949866,0.79
57.0719970158388,0.28
67.055744232554,0.29
69.0345929474722,0.02
69.0714870187116,1
71.0503415824349,0.02
71.0862634626071,0.13
73.065643973443,0.03
77.0395506042986,0.06
79.0547713787728,0.3
81.0705202424977,0.48
83.0499877635415,0.03
83.0859875172549,0.54
85.0651130078005,0.02
85.1014097290538,0.04
91.0542586196533,0.08
93.0708050752926,0.47
95.08624636669,0.37
97.0649038843889,0.16
97.1011784702514,0.14
101.060606478728,0.02
105.068971134067,0.03
107.085576775966,0.28
109.100949360912,0.1
111.080974068691,0.07
111.116761458356,0.03
121.101211565305,0.18
123.11676149174,0.02
125.095449915225,0.04
135.117595400062,0.1
139.111864782078,0.03
149.132335985767,0.04
163.148102638627,0.02
