"mz","intensity"
41.9133700322832,0.02
42.0364637186688,0.78
43.021501209931,0.02
52.0199475158749,0.02
53.0151297149188,0.05
54.0229818320153,0.03
54.0349844766792,0.04
56.0506498745157,0.16
57.0478933437611,0.02
66.0233216327264,0.02
66.0347874043746,0.02
66.826023492758,0.02
67.0301026786924,1
68.0373755702647,0.18
69.0456515898568,0.64
69.992888661399,0.02
70.0298985934492,0.06
79.0290821749034,0.06
81.0084444600983,0.02
81.0313008224774,0.04
81.0452523596043,0.14
82.0164648572204,0.02
82.0516794965835,0.09
83.024513351308,0.02
83.0604285035622,0.65
85.0391293949158,0.13
93.0305809415891,0.03
93.0438451672213,0.02
94.0400530649721,0.1
95.0241994849763,0.03
95.0470053553715,0.09
96.0549861983606,0.1
97.0391324013497,0.04
104.956863510721,0.02
107.0223919824,0.02
107.034050433399,0.03
108.054945194178,0.38
109.03830717243,0.14
110.070603930217,0.7
111.055512725517,0.06
113.033963711959,0.22
120.041712580578,0.02
120.054568350327,0.02
121.049854687351,0.02
121.949247987651,0.03
122.037541506782,0.03
122.057658650555,0.46
123.041744441124,0.5
135.065963787714,0.15
136.048458013404,0.02
137.081630430007,0.09
138.066219340861,0.64
148.038297112161,0.05
152.061064506747,0.03
163.059545887405,0.19
181.071538352108,0.08
