"mz","intensity"
39.02659746518,0.03
41.0417967068105,0.08
43.0210878229509,0.04
43.0570750134152,0.02
55.0561510495461,0.12
65.0388723609092,0.03
67.0554202509215,0.23
69.0354851806886,0.02
69.0709676415296,0.33
71.0499198241684,0.03
77.0391268497802,0.14
79.0547559815868,0.22
81.0701775052765,0.28
83.0857577515374,0.03
91.0542809188263,0.48
93.0695020889086,0.3
95.048096364109,0.04
95.0852605429739,0.27
97.0649887527462,0.06
103.05430957849,0.06
105.069237044415,1
107.049294088988,0.02
107.085861527803,0.3
109.064177674843,0.04
109.10081081519,0.18
111.080635553258,0.02
115.053412129711,0.04
116.061763017076,0.02
117.070123059317,0.14
118.716913015155,0.03
119.085611285433,0.95
121.064530458965,0.1
121.101497146334,0.15
123.079602575392,0.02
123.115808870789,0.06
128.060994180933,0.05
129.069580683216,0.04
130.076771370358,0.03
131.048530117074,0.02
131.08439457534,0.12
133.100922533784,0.43
134.108810808197,0.02
135.079448488151,0.04
135.115502892009,0.04
137.0968756856,0.02
141.068194143569,0.03
142.077212022434,0.04
143.084534112031,0.07
144.093225443748,0.03
145.063344664735,0.03
145.100954884141,0.17
146.072522041127,0.1
147.116463004715,0.18
154.081617127427,0.02
155.085671121219,0.05
156.092079423951,0.04
157.100173171042,0.05
159.080963965927,0.02
159.117179512032,0.07
160.125351221834,0.03
161.096308628742,0.11
161.132244700184,0.04
167.08491719221,0.04
168.092860882256,0.02
169.10026900044,0.05
170.108669278268,0.02
171.117259422279,0.02
173.13084375288,0.08
175.146560937592,0.09
181.09947060057,0.03
182.108991932202,0.03
183.117427879637,0.03
185.133151277387,0.02
197.129698522808,0.02
