"mz","intensity"
40.0217550720944,0.02
53.0154162687855,0.11
54.8650961186847,0.02
55.0309012245245,0.87
56.0145539865758,0.02
60.9882813495485,0.04
65.0138969302185,0.04
67.031081136077,0.04
68.014039196397,0.03
69.0077325246755,0.02
69.9919295221776,0.02
77.0385999147129,0.02
80.0247618394604,0.02
81.0082790198027,0.69
82.039997325204,0.49
83.0240786155252,0.09
83.9287617698652,0.03
93.0075524490638,0.1
107.034258283521,0.02
108.018677394885,0.09
109.696414317404,0.02
110.034932269418,1
135.030677353691,0.02
136.014335003988,0.37
153.039514689259,0.02
