"mz","intensity"
39.0258594239488,0.03
41.0419816256891,0.08
43.0208805169581,0.04
43.0572030173604,0.02
55.0561331811306,0.12
57.0715032349579,0.02
65.0388755177699,0.03
67.0553230698707,0.22
69.0360444626692,0.02
69.0701557265691,0.33
71.04908092525,0.04
77.0383380972188,0.14
79.054730359473,0.21
81.0704181948669,0.29
83.0857822296588,0.03
91.0543014599595,0.48
93.069723179698,0.3
95.0491808553206,0.04
95.0851409827251,0.28
97.0638269376313,0.06
103.054557572375,0.05
104.061042557696,0.02
105.069212819026,1
107.050707791503,0.02
107.084573097458,0.3
109.064281497773,0.06
109.100959597634,0.17
111.079976860955,0.02
115.053553225425,0.05
116.061764986497,0.02
117.06879438634,0.13
119.085725007211,0.94
121.064234258695,0.08
121.100282518358,0.16
123.079803784023,0.02
123.115802258201,0.05
128.060861474879,0.05
129.068373667126,0.04
130.076808993912,0.03
131.048673464634,0.02
131.084519637605,0.12
133.1010894531,0.44
134.109058409257,0.02
135.079383877761,0.04
135.117322795717,0.04
137.095348543245,0.02
141.06971945354,0.03
142.076675654683,0.05
143.084217749265,0.07
144.093296633491,0.02
145.063742494525,0.02
145.100927290028,0.18
146.071232987431,0.11
147.116230685126,0.18
154.077264635406,0.02
155.084101326257,0.05
156.091881613945,0.05
157.100095753752,0.06
159.079551679857,0.02
159.116620344553,0.06
160.124186247702,0.03
161.094715655077,0.12
161.130487582175,0.05
167.084712456457,0.04
168.091219786404,0.02
169.100343343379,0.05
170.108836460305,0.02
171.116753783795,0.03
173.130701711428,0.07
175.146482953888,0.09
181.101282264129,0.03
182.107077104235,0.03
183.11582627245,0.03
185.133021868778,0.02
196.124634290673,0.02
197.131815612483,0.02
