"mz","intensity"
42.0366031905511,0.06
51.0241366765063,0.02
55.0184472441966,0.02
56.050616436798,0.02
57.0578670778065,0.03
65.0391235427477,0.1
66.0464117093543,0.02
77.0387392318235,0.38
79.0548684976204,0.12
80.0475800846377,0.02
80.0614934967169,0.02
81.070469159844,0.03
89.0377366996724,0.03
90.0466797419005,0.05
91.0535104077429,0.64
92.0494844958645,0.05
93.068748071471,0.03
94.0415115149276,0.06
103.054207223477,0.07
105.069443240465,0.02
106.064483008492,0.08
106.717747779938,0.02
107.048785725451,1
108.056679053286,0.1
109.063496186907,0.04
116.049803842545,0.04
117.056368165944,0.08
118.041403944042,0.04
118.064435645879,0.09
119.048758604788,0.04
120.043672581251,0.14
121.064130287308,0.04
132.079957768066,0.02
133.088414280742,0.02
134.060098369023,0.32
135.066576756437,0.35
149.082038869544,0.02
150.090525858422,0.02
