"mz","intensity"
39.0270873300632,0.04
41.0414887078125,0.08
43.0214884909042,0.03
43.0576669861225,0.08
53.0406240786034,0.02
55.0201886742339,0.21
55.0567661750835,0.25
57.0358986510754,0.02
57.0718622927955,0.07
59.0507180020703,0.02
65.039615920974,0.08
67.0555743136785,0.73
69.0342329455132,0.03
69.0712744613947,0.13
71.0505919512939,0.05
71.0865634099697,0.03
77.0387596676637,0.25
79.055017060584,0.58
81.0343268139266,0.06
81.0705170907408,0.52
83.0493645979837,0.06
83.0866111028391,0.06
85.0643818190173,0.07
90.7773174094842,0.02
91.0547578756301,1
92.0615852959957,0.02
93.0350231370268,0.03
93.0701604488047,0.35
94.0416686790365,0.02
95.0487568808383,0.13
95.0858785738903,0.19
97.0644384411582,0.08
103.055190902037,0.11
104.061523735262,0.02
105.033706949601,0.03
105.07002452023,0.83
106.040449871629,0.02
107.048851986183,0.28
107.085213225777,0.14
108.056392035426,0.02
109.064801103101,0.08
109.101688134687,0.2
111.081661435403,0.02
115.054254031265,0.33
116.061323760147,0.06
116.70923602471,0.02
117.069588070677,0.68
118.077555185937,0.02
119.049527500448,0.09
119.086471319635,0.34
120.05816825008,0.04
121.065197660059,0.36
122.07073825352,0.02
123.079231691115,0.02
123.113682469481,0.02
127.054586450829,0.11
128.061523807729,0.25
129.070163920837,0.71
130.076097632553,0.08
131.044966378446,0.02
131.049673070611,0.12
131.085184513337,0.63
132.057678235575,0.06
133.064682625715,0.79
134.072245008078,0.08
135.044297505242,0.04
135.080328487088,0.15
141.070256818497,0.48
142.077130739435,0.15
143.049710776419,0.02
143.085110542663,0.35
144.05703603325,0.13
144.090706946367,0.04
145.064487955501,0.53
145.100368410268,0.29
146.072302218719,0.07
147.045110542746,0.02
147.079824110054,0.38
148.08737724745,0.02
149.06201151108,0.02
149.095818215618,0.04
152.06230590056,0.03
153.069121919307,0.11
154.077570422287,0.17
155.059850883,0.02
155.084964643593,0.48
156.093016605068,0.05
157.064083322928,0.1
157.100809310747,0.28
158.072974627577,0.07
158.106733606118,0.02
159.080308241673,0.41
159.116285391149,0.12
160.087180935283,0.07
161.058224398927,0.03
161.095403132923,0.14
161.131215105661,0.03
163.073185657159,0.02
163.109826851284,0.03
165.069420179513,0.08
166.075557909143,0.04
167.085550499949,0.14
168.093659944159,0.1
169.064659619163,0.03
169.101135498945,0.35
170.074510118609,0.04
170.10813991624,0.03
171.080747724465,0.1
171.116210948923,0.09
172.087566495338,0.04
173.060774651277,0.02
173.09626940473,0.23
173.133146931496,0.05
174.103401508905,0.02
175.074991868807,0.02
175.080597089798,0.03
175.112143231464,0.12
178.07803403816,0.05
179.084477950064,0.07
180.092323018211,0.02
181.063377975518,0.03
181.100440131324,0.07
182.073267560617,0.04
182.107840854918,0.05
183.078714542094,0.06
183.116871674915,0.17
184.089093426879,0.02
185.095858052232,0.15
185.131791872411,0.04
186.104817487471,0.02
187.076716823563,0.02
187.110961095622,0.15
187.147203856953,0.03
188.11766743894,0.02
189.126613083051,0.05
191.085294573366,0.02
192.09296900001,0.02
193.099252339283,0.05
195.081003046733,0.02
195.115951858329,0.03
196.088421772034,0.03
196.127046624047,0.02
197.097291743965,0.1
197.131953089159,0.06
199.109997918155,0.04
200.123105648314,0.02
201.091776197302,0.04
201.127012969928,0.07
203.106413361057,0.05
203.141586689531,0.02
205.101524384543,0.02
206.105787542201,0.02
207.112145110028,0.03
207.118145421154,0.03
209.093481565153,0.02
210.104751577617,0.02
211.109153717053,0.06
211.144000213843,0.03
213.125723191409,0.02
213.160950977384,0.02
215.105302744338,0.03
215.142763801528,0.1
217.122421845057,0.02
217.15860416383,0.02
223.117467794081,0.02
225.127106818653,0.02
229.120276032405,0.03
231.131979686679,0.02
231.139884619584,0.02
239.177060359371,0.02
245.116734619168,0.03
247.129595986935,0.02
247.133090834957,0.02
253.159207343955,0.02
253.190788038332,0.02
253.199740849738,0.03
271.206891553114,0.02
281.183969139439,0.02
281.195926663145,0.02
299.197937884462,0.02
299.207663545098,0.02
