"mz","intensity"
37.0095966090286,0.11
38.0177620252148,0.09
39.0256280386316,0.39
41.0417299292122,1
43.0208748024853,0.15
43.0559210835263,0.85
45.0354397065121,0.14
55.0547645772218,0.5
57.0346790618305,0.07
57.0710071830378,0.34
59.0503265556232,0.09
67.0559239704459,0.15
69.0695509031715,0.3
71.0506760086833,0.12
73.0636052447869,0.07
75.0422744663561,0.11
77.0373787049224,0.08
79.0539328072504,0.13
81.0702047831033,0.1
83.0857674682386,0.1
89.0585318702111,0.12
90.9025556003032,0.21
91.0531077344527,0.1
95.085414503866,0.09
