"mz","intensity"
41.04,0.02
43.02,0.08
55.02,0.03
55.05,0.04
67.05,0.04
69.03,0.02
69.07,0.03
71.04,0.02
77.03,0.04
79.05,0.07
81.07,0.09
83.05,0.08
91.05,0.1
93.07,0.14
95.08,0.09
97.06,0.33
99.04,0.05
105.07,0.18
107.08,0.11
109.06,0.2
111.08,0.02
115.05,0.02
117.07,0.07
119.08,0.17
121.06,1
123.08,0.23
125.06,0.02
128.06,0.02
129.07,0.07
131.08,0.14
133.1,0.1
135.08,0.12
137.09,0.04
141.07,0.07
142.07,0.03
143.08,0.17
145.1,0.24
146.1,0.02
147.11,0.22
149.1,0.04
155.08,0.08
157.1,0.16
159.11,0.15
161.1,0.08
163.11,0.13
167.08,0.03
168.09,0.02
169.1,0.11
171.11,0.1
172.12,0.02
173.1,0.08
175.11,0.09
177.12,0.02
181.1,0.06
183.11,0.09
185.12,0.07
187.11,0.08
189.12,0.05
193.1,0.03
195.11,0.05
197.13,0.06
199.12,0.02
199.14,0.02
201.13,0.04
205.11,0.02
207.11,0.04
209.13,0.07
211.14,0.03
213.13,0.04
215.14,0.03
221.13,0.03
223.14,0.05
225.13,0.07
227.14,0.03
239.14,0.06
241.16,0.08
243.17,0.03
249.16,0.03
251.15,0.03
253.16,0.04
265.16,0.02
267.17,0.08
268.18,0.04
269.19,0.06
279.17,0.02
281.18,0.04
291.17,0.03
297.18,0.04
309.18,0.05
327.19,0.04
