"mz","intensity"
37.0102184314529,0.03
38.0175637873987,0.03
39.0261246266612,0.23
40.9719034001742,0.02
41.0280199695101,0.02
41.0414460100063,0.33
42.0360034795931,0.23
53.0401808642352,0.02
54.0352401514309,0.09
55.0437598159323,0.02
55.0551693594922,0.07
56.049789485277,0.09
65.0387465731522,0.06
66.0344315683216,0.02
67.0423502307557,0.81
68.03775450261,0.03
68.049986848585,0.63
80.0492077512252,0.16
80.798124531423,0.02
81.0454291174778,1
82.0506606232013,0.02
82.0648760988697,0.17
84.9586949854755,0.03
93.0440732089012,0.04
94.0523418317298,0.13
95.0604951676814,0.04
96.0683595944597,0.23
97.0749758759758,0.1
109.07583428603,0.48
