"mz","intensity"
95.042,0.02
99.043,0.02
111.042,0.02
114.926,0.02
123.04,0.14
123.061,0.04
127.037,1
131.049,0.02
135.04,0.09
139.036,0.37
139.075,0.07
147.037,0.02
147.054,0.03
147.077,0.02
150.023,0.02
151.039,0.04
159.037,0.06
159.06,0.02
161.059,0.03
163.035,0.24
163.075,0.06
165.029,0.04
167.031,0.04
179.032,0.03
193.539,0.03
197.056,0.03
203.024,0.02
203.07,0.02
205.048,0.05
229.064,0.02
233.047,0.12
243.065,0.1
245.04,0.09
247.052,0.31
257.038,0.07
257.069,0.02
259.059,0.14
271.057,0.34
271.079,0.08
273.075,0.04
273.119,0.02
273.69,0.02
275.05,0.24
279.042,0.03
279.09,0.02
283.055,0.07
285.068,0.02
287.049,0.35
289.069,0.16
291.077,0.03
291.079,0.15
299.053,0.06
299.077,0.03
301.065,0.14
301.076,0.03
303.079,0.02
349.978,0.02
365.959,0.02
409.082,0.12
409.113,0.12
411.058,0.02
411.098,0.03
411.127,0.02
421.09,0.02
425.411,0.02
426.89,0.02
427.044,0.02
427.092,0.08
427.167,0.02
447.03,0.04
454.441,0.02
459.464,0.02
465.017,0.02
549.959,0.02
