"mz","intensity"
41.0415503424343,0.02
43.0575294862848,0.02
55.0563823095971,0.07
57.0720264216984,0.07
67.0555908833849,0.17
69.0712611431747,0.25
71.0868450271533,0.06
77.0392386934137,0.04
79.0545531500506,0.16
81.0702640911933,0.57
83.0858287071244,0.18
85.1014828433892,0.04
91.0549686873901,0.13
93.070538810994,0.51
95.0859588190799,1
97.1010080969174,0.12
105.070052548835,0.27
107.085231378282,0.67
109.100626918231,0.55
111.08071311532,0.22
117.070648219917,0.03
119.085011012978,0.25
121.100861066722,0.53
123.116385588591,0.19
125.096492788545,0.04
131.084801769543,0.12
133.100305965861,0.35
135.116184985122,0.4
137.096015196623,0.09
137.131905158044,0.03
143.084436781278,0.02
145.101141185079,0.29
147.116731586617,0.45
149.132271458476,0.26
151.109714324165,0.02
151.146382460063,0.02
157.100444880393,0.02
159.116762233898,0.22
161.132273178859,0.25
163.147746414651,0.11
171.118392900135,0.03
173.13205981462,0.14
175.148302906582,0.15
177.163100477905,0.05
185.132361979014,0.04
187.147721619801,0.21
189.162430311251,0.26
191.179670043109,0.03
193.19598472582,0.02
199.146922036115,0.04
201.162676731878,0.23
203.178478315064,0.11
205.195737777647,0.04
213.163048321468,0.04
215.179530940322,0.1
217.195837985174,0.03
227.180862819897,0.03
229.194368597162,0.04
231.210823444936,0.02
241.194550400523,0.04
243.211609569878,0.02
255.211707067077,0.06
257.226205233673,0.02
271.24256815937,0.04
273.257698016989,0.04
285.25896421797,0.05
287.27544645283,0.02
297.259367738077,0.04
311.272503320394,0.02
381.350286918831,0.04
399.357137953409,0.02
