"mz","intensity"
41.0421473111983,0.02
43.0205797741591,0.06
45.0364716028211,0.06
53.0399191432531,0.02
55.0191971073588,0.05
56.0514077752887,0.04
57.0336287874992,0.03
60.0445223007241,0.1
61.0299960691015,0.05
65.0388896404053,0.07
67.0552452154195,0.08
68.0499903501174,0.17
68.9969824162629,0.02
69.0332998561098,0.07
70.0661118220642,0.02
72.0435344682895,0.02
73.0286263331525,0.05
77.0384205605587,0.06
78.0345158651539,0.02
79.0534445234437,0.08
80.0498234383495,0.1
81.0334992835076,0.12
82.0281177408609,0.03
82.065132915593,0.09
83.0122158114648,0.02
83.0495576280387,0.03
84.0449194549811,0.27
85.0280745869202,0.08
92.0493829398299,0.05
93.0337812674857,0.05
94.0289850049255,0.09
94.0646458717515,0.1
95.0122232324223,0.04
95.0480579694776,0.13
96.043557094527,0.15
97.0273889725672,0.09
98.059867294618,0.12
99.0441425330449,0.02
100.039331751843,0.05
101.022310162651,0.02
102.05419167379,0.02
103.038400957223,0.07
104.048828366157,0.04
105.031070670752,0.04
106.026581069148,0.03
106.064310104464,0.09
107.047098608403,0.05
108.044751293176,0.12
109.027921157726,0.1
110.022873562687,0.03
110.05847545784,0.13
111.041775112075,0.03
112.039696897351,0.17
113.022881261943,0.03
114.052619979729,0.02
120.043469723143,0.16
120.653091923827,0.02
121.026965490648,1
122.022854594151,0.02
122.059493462745,0.16
123.043313843639,0.16
124.038872506278,0.11
124.074926552633,0.05
125.022719403819,0.11
126.05455171609,0.08
127.035492581872,0.02
128.033993402703,0.06
130.04984647329,0.12
132.044129558294,0.13
133.02817122435,0.05
133.05019794227,0.02
134.033256296744,0.02
134.058570896583,0.05
135.005027471328,0.02
135.041889069336,0.02
136.038651333502,0.11
137.022634986586,0.05
138.05491040796,0.12
139.037838766211,0.06
140.034308428364,0.04
140.068577302835,0.04
142.048033788959,0.03
144.060478117527,0.02
146.043232493354,0.02
148.038484025776,0.04
149.022690860289,0.02
150.052604124591,0.2
151.039009715467,0.21
152.030625986757,0.02
152.068892157788,0.03
154.049391400066,0.07
155.031475832037,0.03
156.064127956218,0.02
160.037960292825,0.03
164.067613062185,0.02
166.048423687257,0.05
167.033220764538,0.07
168.064841536553,0.06
169.048326805753,0.02
170.04282784241,0.02
172.058306525771,0.04
178.050756139747,0.09
179.032818157311,0.07
179.038406622225,0.07
182.042587139775,0.02
184.058052976897,0.03
186.075800423437,0.04
196.059745203504,0.06
197.041574235336,0.09
197.046626580194,0.09
214.070395543321,0.03
232.078043325949,0.03
