"mz","intensity"
39.0265417667444,0.07
41.041663965966,0.17
42.0364145827447,0.08
43.020803231512,0.47
45.0367804686519,0.12
47.0159060945804,0.02
53.0407977956715,0.02
55.0200141107203,0.09
55.0557945540415,0.11
56.0144795780532,0.12
57.0371424665176,0.02
57.071187848335,0.27
59.0507576026878,0.17
61.0295714690764,0.02
65.0397326600253,0.1
66.854031666896,0.02
67.0550605554619,0.62
68.0509220322841,0.02
69.0705531287829,0.14
69.8138269816555,0.02
69.9930779422854,0.02
70.0295469524939,1
71.0508264558283,0.02
71.8254586947314,0.02
72.0449551618259,0.7
73.0287941351665,0.15
74.0241250789683,0.1
77.0387685457973,0.03
79.0539168928808,0.11
80.0492949968362,0.04
81.0569288724199,0.08
81.0696270419808,0.1
82.0637011898748,0.02
83.0493657012753,0.07
84.0810452437249,0.02
85.0643665889222,0.32
86.0971105749067,0.04
87.0817357447455,0.02
89.7788653974188,0.02
90.0547346206903,0.72
94.0660302268475,0.05
95.0497494356929,0.45
96.0446938489262,0.02
96.058084051401,0.02
96.0803471988828,0.26
97.0649118699938,0.02
97.7215304255771,0.02
98.0229784271981,0.76
99.080139505161,0.02
100.037995625313,0.02
103.076519055307,0.07
106.064193167219,0.02
109.053009456195,0.02
112.075100447146,0.04
113.05963339758,0.13
116.034683777494,0.04
124.075792290801,0.58
130.085255809164,0.02
142.085637773906,0.1
145.102054563399,0.03
