"mz","intensity"
51.0253742576246,0.03
65.0399255044909,0.09
67.0417024397996,0.04
67.0541831673872,0.02
76.8035955931242,0.02
77.0391022816313,0.81
78.0340079564559,0.06
78.0465757614362,0.16
79.0543405388955,1
80.0507013238547,0.07
81.0333658257179,0.02
89.0378151167917,0.08
91.0548691646252,0.39
94.040583103887,0.04
94.0651401481392,0.08
95.0487016099459,0.05
95.0721623846615,0.02
104.050117139562,0.03
105.032302351726,0.02
105.055339061715,0.04
105.057094899862,0.04
106.040889362962,0.05
106.064354696644,0.64
107.048621119875,0.16
108.056688814561,0.02
109.028324341319,0.03
116.048939246735,0.09
117.055719048764,0.03
118.064799922124,0.04
120.044479725195,0.03
121.064928033028,0.36
122.035620257272,0.04
122.058843534453,0.03
123.042899320023,0.02
123.06778501044,0.02
124.051025036628,0.05
133.051259330292,0.04
134.035704805703,0.03
134.06017377559,0.6
135.066779601304,0.08
137.059303749843,0.06
149.05985457912,0.02
150.052807776586,0.02
151.062905788225,0.03
