"mz","intensity"
36.0032396056522,0.02
37.0113947379417,0.13
38.0067200473012,0.02
38.019825364962,0.12
38.9131414536297,0.02
39.0267422047812,0.74
40.0217383338032,0.05
41.0311660682914,0.05
41.0419111831345,0.25
44.9991553660105,0.09
51.9962736575377,0.02
56.0506866932224,0.02
64.0182661726753,0.03
65.8342172554033,0.02
66.0345165653259,1
67.0191842061181,0.02
67.04249141395,0.27
68.049963050162,0.34
70.9432866501664,0.02
75.0105763386673,0.02
76.0189520404985,0.03
82.028483210156,0.02
93.7396452245155,0.02
94.0293263807575,0.54
