"mz","intensity"
44.0522753233682,0.11
56.0505189264499,0.07
57.0338184747328,0.08
60.0460399967834,0.15
68.0511974855283,0.06
69.0333412899895,0.24
70.0650251556873,0.08
72.0439957001048,0.63
73.0288670129462,0.05
80.0494976304624,0.1
81.0337547314312,0.09
84.0447676676545,0.4
85.0282021784588,0.19
86.058260194813,0.04
96.0415864555595,0.14
97.0278139321244,0.25
98.058048249394,0.15
99.0425346866112,0.06
102.056097632211,0.05
108.043853786065,0.08
109.027702555129,0.08
114.054417658439,0.08
115.037732680508,0.1
126.051817125643,0.16
127.040279907533,0.21
144.064329229568,0.3
145.046362643412,0.06
162.074714050785,1
