"mz","intensity"
69.0704450155021,0.14
81.0679533395393,0.17
93.0716051600669,0.16
95.0849465924001,0.2
105.066733688017,0.15
107.08542282517,0.22
109.097508285978,0.17
119.08364301215,0.16
121.099619456643,0.16
123.114282755745,0.1
133.097863861265,0.15
135.114718885732,0.17
147.117924219613,0.13
149.13068559961,0.19
161.130872158463,0.22
163.146224601002,0.17
177.165162962866,0.17
178.951312634982,0.12
189.163382248398,0.1
191.179896281179,0.17
203.176688934417,0.16
217.200405363754,0.16
249.870012374118,0.31
249.874579354078,0.33
273.183641310711,0.17
273.221266878111,0.23
273.233772694135,0.25
273.256168529539,0.16
311.82463059452,0.28
311.837664623779,0.22
329.841573920667,1
391.79403177729,0.21
409.798238574017,0.37
409.815377976184,0.39
