"mz","intensity"
41.0419729166353,0.03
43.0204904603228,0.11
55.0555495200071,0.06
65.0390308168049,0.02
67.0546928018761,0.16
69.0703138124859,0.07
71.0503033351648,0.21
77.0381600029627,0.08
79.0547386305843,0.24
81.0704707853324,0.57
83.0488432306134,0.02
83.0859471065988,0.07
85.0646253851674,0.09
91.05402467283,0.35
92.7827994600897,0.02
93.0684340964179,0.32
95.0864136299083,0.29
97.065164394515,0.11
99.078152384792,0.02
103.054537620215,0.02
104.743406461553,0.02
105.069376172569,0.55
107.084544257681,0.36
109.064141006456,0.03
109.100974853674,0.13
115.054683441525,0.04
116.061875630496,0.03
117.069848126364,0.24
118.078018018212,0.02
119.085553985095,0.34
121.100197219146,0.17
123.081259343719,0.03
123.117266305677,0.05
127.055398307577,0.02
128.062064317944,0.05
129.068254959476,0.14
130.07810188152,0.05
131.085801207755,0.46
133.10076604247,0.52
135.116935789401,0.12
141.068634213684,0.05
142.076671864691,0.1
143.083909949784,0.23
144.093138517605,0.09
145.100772159635,0.51
146.106698328485,0.02
147.116182814597,0.28
149.097044128052,0.02
149.130232706665,0.09
151.112389484201,0.04
153.070678884845,0.02
154.076479986605,0.02
155.085152298612,0.11
156.093467178463,0.04
156.613168962391,0.02
157.099743701054,0.43
158.107642465102,0.03
158.62214286607,0.02
159.116315265176,1
161.133146089635,0.15
163.109471914736,0.04
163.144129497206,0.03
167.083248305634,0.03
168.096124497782,0.03
169.099896839641,0.17
170.110337019724,0.03
171.115987780156,0.16
172.122407933472,0.02
173.133186973151,0.23
175.109554482196,0.05
175.114335826689,0.04
175.147686861702,0.18
177.127319058245,0.02
181.10092263087,0.03
182.108475619538,0.04
183.115519931434,0.2
184.120519183276,0.02
185.130692195476,0.2
186.137933982475,0.02
187.147407996671,0.09
189.12664502803,0.02
189.160101367147,0.02
195.116017451738,0.02
196.123326807433,0.05
197.13114000714,0.11
198.138591316227,0.02
199.147137929403,0.19
200.157125141836,0.04
201.158619721427,0.06
201.16810280391,0.06
209.129814207827,0.03
210.139772058613,0.03
211.147092471403,0.15
212.153728670052,0.02
213.162780116583,0.08
215.175627321828,0.09
223.146206521129,0.04
224.15514477378,0.02
224.160432306495,0.02
225.162710968128,0.11
226.171919107546,0.02
227.177038330872,0.02
229.190242098228,0.02
237.16297297776,0.03
237.168879357652,0.02
238.168478540874,0.04
239.17783310242,0.07
241.19461798419,0.07
251.178759697612,0.02
252.185895896737,0.02
253.189435921975,0.02
253.19981237262,0.02
255.205412596003,0.04
255.213585213658,0.04
266.201358312638,0.02
281.223710580062,0.09
299.238806426502,0.03
