"mz","intensity"
43.0199206824285,0.02
55.055154333379,0.03
67.0540075028306,0.1
69.0702760501437,0.04
75.8092709462279,0.02
76.0391245901663,1
77.038123045245,0.03
79.0544768475807,0.08
81.0706839878457,0.31
83.0489972842916,0.02
83.0851137976667,0.09
85.0651744205765,0.28
91.054320732544,0.08
93.0696629554629,0.19
95.0850548289726,0.35
97.0638539844268,0.03
97.0998851248792,0.03
99.0781687800149,0.02
105.069086187285,0.17
107.085461449089,0.31
109.064633273235,0.02
109.100689438368,0.28
111.078873095426,0.04
111.116720535899,0.02
112.074881907961,0.03
113.094250777354,0.02
117.068783691192,0.04
119.08531263228,0.19
121.100972889722,0.34
123.080620086548,0.03
123.115087011807,0.11
125.095224771786,0.04
129.068151016381,0.02
131.084806108546,0.12
133.100134689156,0.23
135.081471842638,0.03
135.115915552421,0.45
137.096647077991,0.04
137.132182631758,0.04
139.111709327485,0.02
143.08301774301,0.04
144.097092681546,0.02
145.101213471162,0.18
147.116611758708,0.31
149.094391338776,0.04
149.13231778672,0.33
151.112911638309,0.09
151.145082018028,0.02
152.107434650651,0.02
153.12939974257,0.02
157.101744114499,0.07
158.07922046826,0.11
159.115070866459,0.27
161.096333210327,0.02
161.131972797291,0.33
163.111485485906,0.09
163.14758597088,0.19
165.127287085444,0.05
166.124767537145,0.02
171.114613497579,0.07
172.095863717898,0.05
173.131824755438,0.18
175.110829176741,0.02
175.146298429543,0.2
177.128525480214,0.2
177.162478435105,0.1
179.14158391305,0.04
184.0953522914,0.02
185.130470591077,0.09
186.110526627361,0.03
187.147497046895,0.23
189.126803460892,0.02
189.161751893578,0.18
191.141981562789,0.11
191.178985959528,0.02
193.157908444295,0.02
198.109477529461,0.02
199.146348704602,0.12
200.126663704039,0.02
201.163792157461,0.2
203.143526138631,0.02
203.177481889783,0.15
205.15885736379,0.06
211.143202409431,0.02
212.125273195976,0.03
212.131416135634,0.02
213.1638449789,0.34
215.178724312703,0.26
217.157513833881,0.03
217.194954726333,0.11
219.172341135137,0.05
219.178669388981,0.05
224.124448895473,0.02
225.164776456233,0.02
226.143845409867,0.03
227.179938822202,0.25
229.193911522712,0.16
231.173515121071,0.08
231.209985528321,0.04
233.189549087809,0.04
238.144346070743,0.03
239.175340528215,0.03
240.158075715474,0.03
241.195383619508,0.22
243.210650297481,0.07
245.1881055456,0.07
245.223124051966,0.02
247.204439687258,0.02
252.157337002503,0.04
253.195501063782,0.07
254.172654009991,0.02
254.183961441407,0.03
255.211671622296,0.06
257.224724896546,0.03
259.201410510162,0.05
259.208403595519,0.05
266.172304798807,0.02
267.207731567418,0.09
269.22581624579,0.03
280.190835540077,0.03
281.223537123972,0.04
281.227292137664,0.05
283.240375032989,0.02
285.221125199646,0.02
294.208631193767,0.02
295.240060675646,0.03
297.257488297224,0.03
299.27260837409,0.03
306.197773593524,0.02
306.208688421702,0.02
308.221518185577,0.02
320.218734415514,0.02
323.275192783154,0.92
334.237521535816,0.02
334.247519311514,0.03
341.286227885138,0.57
370.309059749279,0.02
398.308421958452,0.02
416.314255277936,0.21
