"mz","intensity"
65.0387678398914,0.03
77.0383620634266,0.1
90.0463560876762,0.02
91.054456313891,1
95.0478671522319,0.03
98.9837202391827,0.02
101.039086505452,0.04
103.053929296472,0.02
107.047082540079,0.02
116.049546250922,0.02
117.056348408503,0.32
118.064241165409,0.7
119.048671326217,0.29
123.043314051202,0.04
134.058478775961,0.07
136.074731008682,0.28
153.009314166497,0.02
175.014538307484,0.08
180.021040738043,0.04
181.003098219843,0.04
198.03123692238,0.18
199.014861823597,0.25
203.00881360045,0.03
216.04182336598,0.16
