"mz","intensity"
43.0204337210038,0.02
67.0553284011462,0.02
77.0385722131368,0.02
79.0546151619832,0.05
81.0703163687367,0.06
83.0497232784684,0.04
91.0542859084783,0.07
93.0696394736054,0.13
95.0862959079329,0.04
97.0649733149753,0.1
105.070630873913,0.19
107.048878229313,0.02
107.085837732022,0.14
109.064481595602,0.02
117.07024586671,0.05
119.085850123968,0.1
121.064578384923,0.28
121.102033700851,0.06
123.080072725148,0.06
129.068733338141,0.03
131.084696339099,0.07
133.065395873819,0.03
133.101438878404,0.05
135.079836692774,0.07
135.117283925696,0.06
139.074250640481,0.03
143.085038149758,0.06
145.064230217374,0.02
145.10015213366,0.18
147.080692328147,0.08
147.11681097454,0.02
148.087647451585,0.03
149.096444207203,0.03
151.074272689149,0.02
155.086012562245,0.03
157.100680586269,0.05
159.079890286388,0.05
159.117413857087,0.03
161.096821500836,0.07
163.075212111793,0.02
163.111894570178,1
169.101207778969,0.04
171.078760278581,0.03
171.11551268171,0.04
173.095438842007,0.04
175.111466204823,0.03
181.100218952084,0.04
183.116343122091,0.05
185.095983815529,0.03
185.131869426324,0.02
187.110899006034,0.03
189.091950245705,0.02
189.126565621693,0.03
191.106682625854,0.02
193.099388825401,0.02
195.117310017657,0.04
197.096775178438,0.02
197.132425777353,0.04
199.112690128623,0.03
201.124888581857,0.02
203.105572230551,0.02
207.116874926333,0.03
209.132719772424,0.03
211.10983130246,0.03
211.145665867821,0.02
211.152725702887,0.02
213.127784661412,0.03
221.130099227296,0.03
221.134425759941,0.02
223.11073010209,0.03
223.148531786785,0.03
225.128154549229,0.04
225.16346685114,0.02
227.142798668016,0.02
237.128172909516,0.02
237.164864399259,0.02
239.143891428369,0.04
241.122613748411,0.02
241.156420877475,0.06
241.160169829106,0.07
242.168378249357,0.03
243.137459434461,0.03
243.17483007612,0.02
251.141379507865,0.02
253.157390028606,0.02
255.142797854693,0.02
255.174462241404,0.02
256.182475112816,0.02
257.15197381952,0.02
257.159166290344,0.02
258.161969113957,0.07
265.157427788177,0.04
267.135541831716,0.02
267.176931134335,0.04
269.152521093181,0.03
279.177097177494,0.02
281.153653955588,0.02
283.167589760496,0.04
284.179365464295,0.04
285.183990040852,0.02
297.187015703039,0.02
299.164136746472,0.05
301.182721422756,0.03
325.182227517948,0.02
343.189588720696,0.02
361.200404114615,0.05
361.203309567047,0.06
