"mz","intensity"
42.0372552520286,0.06
42.892420793158,0.02
43.0210781358786,1
44.0157285223128,0.35
44.9995543758197,0.09
46.03102869928,0.12
52.0198783591978,0.03
53.0042591150198,0.48
57.9347896498011,0.02
61.0407401299713,0.15
68.0130131469255,0.02
69.8157146632796,0.02
69.9946527437816,0.03
70.029852853379,0.97
70.7968922739779,0.02
71.0131041122065,0.63
72.0080679843912,0.23
73.7979811364986,0.02
74.0235070365649,0.62
80.0128047071192,0.04
80.9965350853741,0.05
85.0388405664206,0.1
88.0394917744726,0.04
96.0068439477975,0.04
98.0229309061698,0.07
98.7015520654693,0.02
98.9613434521945,0.02
99.0072453598627,0.85
113.034053776797,0.07
116.033567826695,0.02
