"mz","intensity"
39.0250425442813,0.03
41.0402329555567,0.07
43.0200670467917,0.13
51.0242158791631,0.02
53.0388953028922,0.02
55.0192762688046,0.05
55.0558937210925,0.12
65.0395025532869,0.04
67.0538516151165,0.25
69.0342322861515,0.03
69.0704536957398,0.28
77.0387391302405,0.56
79.053789045356,0.32
81.06959159037,0.28
83.0489663338403,0.04
83.0859543877262,0.03
91.054129773757,0.86
92.7828685608446,0.02
93.0697116973272,1
94.0766426982921,0.02
95.048102402623,0.03
95.0852347562962,0.3
97.0638956798266,0.08
103.053220908463,0.07
105.032758383355,0.02
105.044724656699,0.02
105.069237866474,0.75
106.076444227621,0.02
107.049012855409,0.1
107.08440846824,0.36
109.064147592589,0.05
109.100980991142,0.39
111.079838329193,0.09
115.053236702924,0.09
116.063021169934,0.03
117.069558710314,0.31
119.048517681243,0.05
119.084215647684,0.5
120.091379492374,0.03
120.952431739048,0.02
121.062739571308,0.11
121.099993658831,0.56
122.072098941255,0.36
123.081060166166,0.07
123.115397134085,0.02
125.09471365883,0.03
127.0546934111,0.03
128.061674114837,0.12
129.069419107181,0.16
130.076295305474,0.11
131.085032684709,0.22
132.092086476105,0.12
133.063276132877,0.36
133.100598857865,0.22
134.072299407197,0.02
134.108347195336,0.02
135.07890716323,0.09
135.116426895703,0.08
137.094789696697,0.76
138.962556329366,0.03
139.110483145784,0.06
141.068840080345,0.09
142.077690457999,0.19
143.08517981926,0.25
144.094142538841,0.08
145.064534475883,0.04
145.100247885447,0.31
146.107934280385,0.02
147.079641134397,0.06
147.1157175658,0.27
148.087444685863,0.02
149.095054909077,0.04
149.132152714472,0.02
153.068727766334,0.03
154.077826492432,0.03
155.084775008583,0.13
156.092741471405,0.15
157.061962744529,0.02
157.099238147218,0.22
158.072727390245,0.03
158.108534634833,0.04
159.081003843983,0.05
159.115535994068,0.11
160.08806531725,0.03
160.124508992412,0.02
161.095339540569,0.11
161.131346307679,0.07
162.103095649866,0.02
163.112165782738,0.05
165.070935134098,0.07
166.075606543494,0.03
167.085206055957,0.05
168.092469675585,0.03
169.066053033675,0.02
169.100704650311,0.1
170.109374501853,0.12
171.080418609948,0.04
171.115749471015,0.15
172.08748588605,0.03
172.124223235898,0.02
173.097082872447,0.05
173.13091748999,0.03
173.134581167787,0.04
175.111359113955,0.14
176.119891197315,0.02
177.12729357417,0.02
178.076812351077,0.02
179.083866252199,0.17
180.093330313989,0.05
181.101664615969,0.08
182.109309876935,0.03
183.081269489009,0.03
183.114806556942,0.06
184.088606082304,0.02
184.12484864879,0.03
185.096861755331,0.04
185.131336190131,0.08
186.105016199367,0.02
186.138666364636,0.02
187.109971267459,0.03
187.144539093844,0.02
187.150327705567,0.03
188.118551381609,0.02
189.125914427205,0.03
191.140934709431,0.02
192.091751246988,0.02
193.101801567372,0.06
194.109183504696,0.11
195.11663639061,0.07
196.122835143271,0.03
197.096251137797,0.07
197.13182633448,0.05
198.105385760537,0.03
199.113109882251,0.07
199.146468720721,0.03
201.124985661408,0.03
201.131020575598,0.04
203.14214395984,0.03
207.116569416768,0.04
208.12489174289,0.02
209.131435355138,0.09
210.140290301639,0.02
211.111223263095,0.02
211.148609454292,0.03
212.119346689441,0.03
213.126326210972,0.07
213.162315266999,0.02
214.133469504204,0.02
215.141088405613,0.02
220.121087880395,0.02
221.130848764988,0.03
223.149437197193,0.02
225.129811030002,0.02
225.160363036597,0.02
227.141753963964,0.03
235.148830196937,0.05
243.171790697323,0.02
253.155731940135,0.03
253.161569768517,0.02
255.174112939096,0.02
