"mz","intensity"
39.0249027992146,0.07
41.027514082263,0.02
41.0401414024935,0.03
42.0365027744053,0.12
43.0199311184564,0.02
44.0156321374257,0.05
50.0162403144699,0.02
51.0240885819528,0.14
53.0397862929736,0.27
54.0346442418702,0.05
55.0431367159512,0.02
55.0557339581377,0.04
60.9851824370536,0.03
65.0269653555796,0.02
65.0393712795457,0.25
66.0338769326101,0.08
67.0420787666977,0.5
68.0495294600032,0.02
70.0292867794864,0.08
77.0385024178247,0.05
77.7969501913067,0.02
78.0334634961878,1
79.0172269626632,0.04
80.0122015690133,0.03
80.0488477241842,0.52
81.0338236889849,0.03
81.056649891879,0.03
82.0649750637328,0.1
84.0435249926859,0.04
92.0354022472037,0.03
92.0489520110067,0.17
94.027447008224,0.08
95.0134273012543,0.04
95.0354292490005,0.08
103.028510952533,0.02
107.712617929943,0.02
108.04388171063,0.95
109.051225193564,0.05
110.059132197892,0.54
122.022095618942,0.11
135.053966979508,0.04
136.037739308643,0.03
153.065415874607,0.14
