"mz","intensity"
136.059694785009,0.06
159.057516476615,0.04
261.121217395928,0.04
261.128093384248,0.06
313.190318574799,0.19
313.199861906614,0.16
330.054892337036,0.04
330.067943725867,0.05
341.087290423771,0.03
410.012210825813,0.03
410.029349734624,0.05
415.26178591653,1
428.032542015465,0.36
428.038092578919,0.33
495.225819591241,0.04
495.238235861347,0.02
508.002441909036,0.03
513.233870922513,0.06
513.243915216892,0.04
921.990325912292,0.17
922.021422535957,0.16
922.244245757035,0.21
922.25383529611,0.22
922.263592018727,0.24
