"mz","intensity"
37.0130083963166,0.05
39.026973358367,0.26
41.0426151140565,0.35
43.0207730446591,0.41
45.0359182754227,0.36
51.024897930176,0.06
53.040150616028,0.09
55.0191485214184,0.34
57.0345696446364,0.54
59.0141237256512,0.05
59.0529648096133,0.06
61.0292251032417,0.25
68.9965870842067,0.11
69.0349315091229,1
71.0136765676547,0.77
73.0295199974469,0.35
79.0183623468874,0.07
81.0335697990808,0.13
83.0112777540068,0.06
85.0286020101781,0.3
95.0120860071544,0.09
97.0286232038223,0.53
99.0064638999676,0.07
125.020880063795,0.06
