"mz","intensity"
39.0266199305164,0.08
41.0415215288216,0.1
43.0206379240263,0.19
45.0362285186164,0.11
53.0406159823972,0.08
55.0200487677132,0.06
55.0568190956088,0.17
57.0350574768012,0.21
59.0512670584564,0.02
61.0295627300266,0.17
65.0394355678558,0.03
69.0341653484902,1
71.0123779260356,0.02
71.0494639543794,0.05
73.0295461170802,0.07
77.0392117514915,0.02
81.0337468959286,0.07
83.048917000752,0.16
85.0283927960552,0.22
87.044890054307,0.05
99.043114426054,0.05
103.03881400971,0.02
111.043987284118,0.02
