"mz","intensity"
55.0556207934093,0.12
67.0544776614544,0.26
69.0702598152865,0.11
77.03830088775,0.08
79.0545860797507,0.26
81.0702920474285,0.83
83.0484383203271,0.1
83.0856516016567,0.29
85.0641130706452,0.09
91.0538189754735,0.24
93.0692232535187,0.58
94.7946498603583,0.05
95.084955651121,0.82
97.0659984645527,0.07
97.0981306321234,0.06
99.0439755716402,0.17
99.0792062900126,0.04
101.058904729591,0.21
105.070027800569,0.52
107.084127847031,0.69
109.064361002332,0.07
109.100689952798,0.57
111.078011591204,0.05
115.072267706838,0.05
117.067814242242,0.06
119.085247528528,0.52
121.06454802062,0.07
121.099646123867,0.74
123.07979271449,0.07
123.115080269125,0.13
127.073648674636,0.09
129.067234783974,0.03
131.083722496629,0.15
133.10001941393,0.72
135.080103474113,0.1
135.114847905806,1
137.095717499612,0.09
137.130398357006,0.05
139.076676918822,0.05
141.090175431412,0.04
143.081279613892,0.06
145.098432228385,0.25
146.106576186397,0.04
147.080119367142,0.06
147.086181669028,0.05
147.115280063279,0.78
149.093827460579,0.09
149.130554124542,0.58
151.108131678141,0.08
153.088710457384,0.07
155.085590724712,0.05
157.100407513003,0.08
159.114506704288,0.31
161.09671867649,0.07
161.132214944408,0.78
163.109688483644,0.14
163.145880884468,0.29
165.087043798547,0.05
165.126640737032,0.05
167.1051917902,0.08
169.098654558497,0.08
169.103807670156,0.06
171.114752421643,0.07
171.11879311657,0.07
173.093176502657,0.04
173.13057968309,0.18
175.110971281076,0.1
175.146304110667,0.45
177.127029017518,0.25
177.159433813633,0.07
179.10383002074,0.07
181.12196302851,0.18
183.115060295729,0.05
185.129272987602,0.09
187.107246679486,0.04
187.14620059043,0.22
189.123364645645,0.07
189.162823490623,0.22
191.101758994725,0.04
191.138438797416,0.06
193.12114525093,0.14
195.136276926923,0.21
197.127111025288,0.06
199.146530997017,0.06
201.162264802296,0.33
203.14181343825,0.07
203.146401219863,0.08
203.178261399038,0.11
205.120148311507,0.04
207.132813825222,0.13
207.138398437097,0.15
209.149059771207,0.05
209.157808388816,0.07
211.145756174524,0.1
213.159168805677,0.06
215.138674527883,0.05
215.144706439663,0.05
215.179733152743,0.39
217.193512486087,0.09
221.151132281001,0.12
225.160035847452,0.06
227.176719466039,0.05
229.155412280424,0.08
229.162892809543,0.08
229.19256769779,0.14
233.149815336728,0.05
233.157606672791,0.05
235.165869928011,0.07
235.172972797971,0.07
239.175129264136,0.06
239.181105096759,0.05
241.194362643047,0.05
243.170522884086,0.05
243.178209264759,0.06
243.206247987605,0.1
243.211706867931,0.15
247.168130565574,0.17
249.181255157508,0.07
249.188127768131,0.06
256.215633821247,0.05
256.222762802753,0.06
257.189792864256,0.05
257.223797631593,0.12
261.182332653656,0.1
261.189523533921,0.14
263.197203682231,0.05
265.192054602631,0.04
275.199649541874,0.15
287.194837250336,0.05
289.211291486205,0.06
289.217234281278,0.07
297.257323598887,0.05
301.204442416329,0.05
301.215618055599,0.09
315.227021183425,0.04
321.24941699937,0.1
321.260125136972,0.09
339.25778862015,0.05
339.269941609869,0.08
357.276373833501,0.3
393.206370309051,0.11
393.21284299731,0.08
