"mz","intensity"
67.0544016060917,0.03
69.0729212011701,0.02
77.0396529965406,0.02
79.055853435477,0.03
81.069120464768,0.09
83.0850749236531,0.03
85.0645165275999,0.03
91.0523796915383,0.03
93.0702568524795,0.06
95.0843346311129,0.09
97.1003435052562,0.02
105.069282375964,0.06
107.085941201643,0.12
108.010460112542,0.03
109.06430170972,0.02
109.099684673603,0.1
111.079190918422,0.02
117.069015063864,0.02
119.085457069657,0.09
121.09959398882,0.12
123.079112671177,0.02
123.115220576783,0.03
125.095234322755,0.04
125.635261312418,0.02
126.021403899363,0.83
131.084906381282,0.04
133.100851310749,0.1
135.079079402766,0.03
135.115934394081,0.19
137.095690559065,0.02
143.083383668478,0.03
145.100016917319,0.07
147.117902194653,0.16
149.094075671922,0.04
149.131838904037,0.15
151.11000218303,0.02
157.100222224359,0.04
159.11627375848,0.1
161.097540247967,0.03
161.131322152888,0.19
163.111629547368,0.04
163.148521139058,0.08
164.037177261846,0.02
169.100815351316,0.03
171.115682075626,0.03
173.130887148995,0.06
175.111381678644,0.05
175.147862895581,0.12
177.127598420263,0.1
177.161499552098,0.04
180.030771763285,0.02
183.117398339131,0.03
185.131187010251,0.06
187.109578614977,0.02
187.148080148005,0.09
189.128386331472,0.06
189.16237707731,0.08
191.142745525483,0.05
197.132945949452,0.04
199.14823811221,0.06
201.163927218506,0.14
203.145688763554,0.12
203.179957736559,0.08
205.158093073758,0.03
208.062971697434,0.25
211.148544475417,0.19
213.162357971472,0.08
215.140697094987,0.04
215.179269101427,0.31
217.159663621095,0.07
217.193356126182,0.05
222.078549175249,0.04
225.1627888792,0.11
227.174535194613,0.07
227.18212476623,0.07
229.157346518886,0.23
229.193804526376,0.14
231.175686479308,0.08
234.079899796167,0.04
236.094068504463,0.03
239.179322101666,0.08
241.192789047055,0.04
243.172969630861,0.13
243.209998837717,0.12
245.19008488956,0.04
248.094604888243,0.05
250.109297521274,0.02
251.17560414086,0.02
253.19389254774,0.02
255.212092253676,0.02
257.190100826622,0.1
260.091733962458,0.05
260.09849020398,0.04
262.10887718026,0.05
262.114052675171,0.04
265.196549724506,0.03
274.109486658469,0.06
276.124228989859,0.03
279.206173111347,0.02
283.205629155134,0.02
285.251480908093,0.02
288.123494144085,0.05
290.144379964007,0.02
295.240873100559,0.03
297.220374291112,0.06
297.258889993259,0.07
300.120926702795,0.04
300.130540886653,0.04
302.140334204071,0.09
311.27107725542,0.04
311.27841297813,0.06
314.141935978752,0.04
316.153156782511,0.06
321.258386999542,0.39
328.156259518098,0.1
330.166086814197,0.05
330.17735885321,0.04
339.26742927231,0.63
340.166646411337,0.02
342.170478006887,0.06
342.179079006976,0.08
344.192917012743,0.02
354.171048231115,0.1
354.17971051348,0.1
356.185206138902,0.08
357.279538396208,0.02
368.189593557126,0.07
370.202084453504,0.04
382.201365648548,0.09
408.230112542496,0.02
446.263091019809,0.02
446.279876435638,0.03
464.284740359099,1
