"mz","intensity"
39.025387057213,0.04
41.0419512504588,0.08
43.0202437202445,0.04
43.0579815665937,0.03
55.018399874451,0.05
55.0560688813294,0.16
57.0701145385571,0.04
65.0384838202013,0.07
67.0553918652179,0.59
69.0707663528763,0.16
71.049754577585,0.08
77.0389467121317,0.27
79.0551360024282,0.63
80.0492653969246,0.05
80.058650716939,0.06
81.0344972917955,0.05
81.0698185338385,0.8
82.0717466178561,0.07
83.0505035046434,0.07
83.0866560946002,0.08
85.0282753126205,0.04
85.065533920864,0.07
87.0436833430127,0.05
90.7735180869904,0.05
91.0538092639619,1
92.0575335370418,0.07
93.0700529674834,0.82
94.0729060857018,0.06
95.0511106087976,0.06
95.0854699938345,0.54
97.065493122255,0.05
97.1002876822036,0.04
103.052258406895,0.07
105.06960693529,0.79
106.072490298922,0.06
107.047066449809,0.07
107.084759512131,0.44
109.064478812508,0.08
109.101089896798,0.2
113.05977595121,0.04
115.052755865387,0.07
116.062052613954,0.05
117.06907968989,0.32
118.072167354288,0.06
119.050547247034,0.05
119.084599997771,0.73
120.088240548355,0.09
121.063169989829,0.07
121.100356426119,0.36
123.079026284628,0.05
123.116649635262,0.09
128.06067344951,0.07
129.069676525386,0.21
130.07383274844,0.07
131.085658344071,0.41
132.088484848675,0.07
133.06675682624,0.07
133.099616173139,0.53
135.079348707387,0.11
135.115477298509,0.18
141.067989797334,0.13
142.07417590837,0.06
143.083975853215,0.16
144.086313364296,0.07
144.093011041851,0.04
145.065123717443,0.05
145.099026037605,0.31
146.105090354684,0.06
147.078559804952,0.08
147.116297861335,0.3
149.093972188254,0.08
149.130951612652,0.09
154.080163282412,0.05
155.083469900124,0.12
156.089157851479,0.03
157.099598483454,0.12
159.07910972518,0.06
159.116169388543,0.21
160.121757969718,0.05
161.092416382551,0.08
161.13173938425,0.21
163.109804926659,0.06
163.143725807648,0.04
165.072240540544,0.07
167.082877845994,0.07
168.092005534072,0.05
169.099397240396,0.1
171.114346040655,0.11
173.092647620189,0.05
173.130271235458,0.16
175.110388712821,0.07
175.147017687303,0.12
179.106287880599,0.04
181.096896156343,0.07
182.104428756411,0.04
183.116294035449,0.12
185.130363907647,0.07
187.10861163634,0.06
187.14620100406,0.07
189.126705721625,0.06
189.164446161701,0.07
193.11908071415,0.04
197.128547031558,0.07
197.137668072421,0.06
199.146194550242,0.04
199.154145578097,0.04
201.123849285827,0.06
201.160187168647,0.06
203.143707841383,0.04
211.142530825928,0.03
215.137930141653,0.04
221.154928415682,0.04
225.1609072072,0.04
233.152613551793,0.05
239.180302372738,0.03
261.188763742847,0.04
271.138615759268,0.07
303.228110788992,0.04
